Fruit number,Read number,gain,integration time,410 nm,435 nm,460 nm,485 nm,510 nm,535 nm,565 nm,585 nm,610 nm,645 nm,680 nm,705 nm,730 nm,760 nm,810 nm,860 nm,900 nm,940 nm,led,led current,saturation check,time
12A,2,64,100,1107.35,252.05,110.6,76,90.825,67.85,49.7,80.975,240.55,172.6,331.4,155.075,393.525,444.775,1047,1726.2,1122.85,382.45,b'UV IR',25 mA,b'OK Read',09:10:24
12A,2,64,100,1107.35,522.4,886.925,612.525,1731.325,2584.675,616.675,1054.025,13075.95,1757.6,2296.3,737.7,1338.925,870.325,1399.65,1888.85,1210.725,467.725,b'White UV IR',25 mA,b'OK Read',09:10:25
12A,2,64,100,218.15,648.425,1456.625,994.8,3140.975,4791.35,1078.825,1849.45,24124.35,3078.625,3895.875,1209.225,2119.2,1178.25,941.85,496.475,227.825,185.15,b'White',50 mA,b'OK Read',09:10:27
12A,2,64,100,101.95,98.525,116.875,80.475,123,80.775,75.225,125.375,269.2,218.85,417.5,176.05,441.025,508.925,1752.3,3130,2258.725,784.425,b'IR',50 mA,b'OK Read',09:10:28
12A,2,64,100,1453.55,286.4,93.9,55.875,52.975,50.075,20.15,32.65,209.05,124.1,292.25,128.875,350.575,384.9,267.225,185.45,66.725,29.225,b'UV',50 mA,b'OK Read',09:10:29
12A,2,64,100,270.325,691.95,1498.35,1046.2,3218.55,4820.425,1141.975,1948.725,24167.325,3168.875,3893.25,1266.85,2211.95,1304.4,2422.55,3435.3,2421.45,945.2,b'White IR',50 mA,b'OK Read',09:10:29
12A,2,64,100,1401.375,845.475,1481.675,1021.625,3139.075,4788.1,1081.525,1849.45,24032.725,3070.725,3901.1,1218.65,2123.725,1182.525,946.25,499.325,231.075,190.025,b'White UV',50 mA,b'OK Read',09:10:30
12A,2,64,100,1282.825,297.875,135.65,105.075,136.225,87.225,83.3,134.525,274.925,227.875,420.125,187.575,445.55,511.075,1747.925,3124.3,2260.35,791.725,b'UV IR',50 mA,b'OK Read',09:10:31
12A,2,64,100,1233.025,856.925,1510.875,1064.1,3197.725,4812.35,1139.3,1940.9,24018.4,3147.45,3997.65,1268.95,2209.675,1304.4,2383.125,3403.9,2419.825,952.5,b'White UV IR',50 mA,b'OK Read',09:10:32
12A,2,64,100,270.325,863.8,1819.75,1263.05,4017.025,6199.975,1387.825,2370.6,30951.575,3888.625,4770.025,1530.925,2657.5,1424.15,1136.8,590.625,273.4,231.425,b'White',100 mA,b'OK Read',09:10:34
12A,2,64,100,147.025,139.775,158.6,125.175,200.575,114.7,131.675,218.125,326.475,315.875,514.05,229.475,524.725,609.425,2797.1,5155.8,4442.6,1676,b'IR',100 mA,b'OK Read',09:10:35
12A,2,64,100,1681.2,320.775,98.075,62.6,54.875,51.7,21.5,35.275,211.925,127.475,294.875,133.075,357.35,391.325,271.6,191.175,68.35,31.675,b'UV',100 mA,b'OK Read',09:10:36
12A,2,64,100,329.6,804.225,1659.05,1182.575,3570.475,5334.125,1295.125,2208.65,26507,3505.05,4313.375,1420.9,2469.775,1481.9,3502.4,5463.95,4613.45,1851.4,b'White IR',100 mA,b'OK Read',09:10:37
12A,2,64,100,1555.525,1051.675,1798.875,1258.575,3911.075,6020.675,1355.6,2310.525,30038.025,3787.1,4796.125,1501.575,2594.175,1398.5,1114.9,582.05,273.4,231.425,b'White UV',100 mA,b'OK Read',09:10:38
12A,2,64,100,1242.525,325.35,177.375,149.775,213.825,119.55,138.375,227.275,332.2,323.775,514.05,238.9,526.975,611.575,2768.625,5124.425,4444.225,1685.75,b'UV IR',100 mA,b'OK Read',09:10:39
12A,2,64,100,1152.4,932.55,1650.7,1180.325,3504.25,5235.575,1273.65,2170.775,25960.025,3441.875,4373.4,1404.125,2433.575,1464.775,3360.025,5332.7,4572.775,1866.025,b'White UV IR',100 mA,b'OK Read',09:10:40
12A,2,64,150,96.433,189.417,493.883,318.933,879.217,1337.567,300.95,520.7,6831.033,931.817,1245.567,421.933,848.883,613,458.517,275.817,109.567,68.217,b'White',12.5 mA,b'OK Read',09:10:42
12A,2,64,150,64.817,64.15,80.7,40.233,58.033,51.7,25.967,45.283,221.467,140.633,304.433,134.133,381.467,423.4,646.883,932.05,558.717,188.383,b'IR',12.5 mA,b'OK Read',09:10:43
12A,2,64,150,848.9,192.467,83.467,43.217,46.667,46.317,16.117,27.867,208.1,121.833,276.6,126.433,360.367,394.883,274.533,192.117,66.183,27.617,b'UV',12.5 mA,b'OK Read',09:10:44
12A,2,64,150,109.083,201.633,506.417,330.85,908.233,1359.1,317.967,547.7,6882.583,962.667,1280.35,436.6,873.017,645.783,841.1,1025.267,604.283,232.233,b'White IR',12.5 mA,b'OK Read',09:10:46
12A,2,64,150,885.25,328.417,509.2,333.833,896.883,1352.65,307.217,528.533,6865.4,943.1,1250.783,428.917,853.417,617.283,462.9,279.617,112.833,73.083,b'White UV',12.5 mA,b'OK Read',09:10:47
12A,2,64,150,855.217,203.15,94.6,56.633,66.85,56,31.35,52.25,225.283,146.65,327.05,141.117,384.483,427.667,657.117,943.467,560.883,191.633,b'UV IR',12.5 mA,b'OK Read',09:10:49
12A,2,64,150,872.6,336.05,521.717,347.25,918.317,1365.567,322.433,552.05,6888.317,967.167,1282.1,442.9,876.033,648.633,842.567,1027.167,606.45,235.483,b'White UV IR',12.5 mA,b'OK Read',09:10:50
12A,2,64,150,139.117,342.167,865.35,564.833,1692.833,2596.517,575.017,988.3,13020.583,1694.433,2153.65,702.067,1308.767,822.567,638.133,359.5,151.883,110.433,b'White',25 mA,b'OK Read',09:10:52
12A,2,64,150,77.467,76.383,91.817,55.15,80.733,61.383,43,73.15,238.65,169.217,360.1,150.883,410.117,461.883,1052.833,1727.167,1119.6,378.4,b'IR',25 mA,b'OK Read',09:10:53
12A,2,64,150,1196.667,245.933,87.65,50.667,50.45,47.383,17.917,30.483,210.017,125.6,278.333,130.633,364.883,399.167,278.9,195.917,68.35,30.85,b'UV',25 mA,b'OK Read',09:10:54
12A,2,64,150,165.983,365.067,887.617,593.15,1736.983,2612.667,608.15,1040.533,13068.317,1746.317,2294.55,732.8,1358.533,889.567,1413.517,1892.65,1208.567,466.1,b'White IR',25 mA,b'OK Read',09:10:56
12A,2,64,150,1196.667,522.4,883.433,587.183,1701.667,2596.517,581.283,996.133,13009.133,1698.95,2242.367,711.15,1313.283,826.833,641.05,361.417,156.217,115.3,b'White UV',25 mA,b'OK Read',09:10:57
12A,2,64,150,1133.433,256.617,111.3,77.5,92.083,67.85,50.15,81.85,244.367,176.733,367.067,160.667,414.65,466.167,1054.3,1727.167,1125.017,384.9,b'UV IR',25 mA,b'OK Read',09:10:59
12A,2,64,150,1135.017,531.567,905.7,614.017,1745.817,2616.983,613.533,1047.5,13043.5,1750.083,2294.55,740.483,1360.033,890.983,1404.767,1885.033,1211.817,470.967,b'White UV IR',25 mA,b'OK Read',09:11:00
12A,2,64,150,219.733,655.3,1480.283,995.533,3148.533,4831.183,1070.317,1829.433,24023.167,3060.95,3917.617,1209.217,2144.083,1201.767,957.917,505.967,230,185.133,b'White',50 mA,b'OK Read',09:11:02
12A,2,64,150,104.333,99.283,115.467,81.967,123.617,80.767,76.133,125.383,273.017,222.617,429.683,181.633,458.367,526.033,1740.617,3096.717,2254.383,792.533,b'IR',50 mA,b'OK Read',09:11:03
12A,2,64,150,1495.45,291.75,93.217,58.117,54.233,49.533,20.6,33.083,211.917,127.85,300.95,134.817,369.417,403.433,281.833,197.817,70.517,32.483,b'UV',50 mA,b'OK Read',09:11:04
12A,2,64,150,271.9,701.117,1531.75,1049.183,3241.883,4877.5,1133.017,1931.317,24109.083,3151.95,4032.433,1265.1,2234.55,1324.367,2406.483,3401.05,2417.117,951.683,b'White IR',50 mA,b'OK Read',09:11:06
12A,2,64,150,1435.367,856.933,1505.317,1022.367,3147.267,4819.333,1073.9,1831.167,23931.533,3051.183,3781.933,1217.6,2147.1,1203.183,956.467,507.883,233.25,190.017,b'White UV',50 mA,b'OK Read',09:11:07
12A,2,64,150,1316.817,303.967,136.333,107.3,137.5,88.317,83.3,134.967,278.733,230.883,429.683,191.4,459.883,527.467,1733.317,3089.1,2258.717,799.033,b'UV IR',50 mA,b'OK Read',09:11:09
12A,2,64,150,1266.233,867.617,1540.1,1065.583,3219.167,4857.033,1131.233,1925.217,23937.267,3130.15,3881.083,1267.2,2227.017,1320.083,2355.383,3364.917,2413.867,959.817,b'White UV IR',50 mA,b'OK Read',09:11:10
12A,2,64,150,273.483,873.733,1857.3,1275.717,4045.417,6250.6,1385.6,2363.2,30963.033,3882.233,4943.983,1537.55,2691.417,1446.967,1150.683,599.183,276.65,232.233,b'White',100 mA,b'OK Read',09:11:12
12A,2,64,150,145.433,137.483,157.217,125.183,199.3,112,129.867,216.817,326.467,315.117,541.017,230.533,530.75,613,2718.983,4998.867,4411.133,1692.25,b'IR',100 mA,b'OK Read',09:11:13
12A,2,64,150,1729.4,326.883,97.383,62.6,56.767,51.7,22.4,35.7,211.917,128.6,280.083,136.217,366.4,402.017,280.367,195.917,71.6,32.483,b'UV',100 mA,b'OK Read',09:11:14
12A,2,64,150,330.383,814.167,1688.967,1187.783,3596.35,5404.117,1292.45,2201.233,26562.383,3494.9,4484.733,1423.683,2492.383,1494.017,3422.833,5310.817,4581.45,1867.65,b'White IR',100 mA,b'OK Read',09:11:16
12A,2,64,150,1596.617,1066.2,1830.867,1268.267,3930.617,6076.133,1351.567,2301.383,30050.45,3776.933,4808.3,1506.117,2622.067,1415.6,1125.85,587.767,274.483,232.233,b'White UV',100 mA,b'OK Read',09:11:17
12A,2,64,150,1278.867,329.933,175.3,147.55,211.917,118.467,137.033,225.517,332.2,321.883,513.183,238.917,529.233,611.567,2685.4,4964.633,4413.3,1703.617,b'UV IR',100 mA,b'OK Read',09:11:19
12A,2,64,150,1180.867,945.517,1679.217,1186.3,3529.483,5298.583,1271.85,2163.8,26027.817,3430.983,4399.483,1406.917,2453.183,1472.617,3251.983,5171.967,4530.467,1882.267,b'White UV IR',100 mA,b'OK Read',09:11:20
12A,3,64,50,66.4,160.4,467.45,304.05,874.15,1360.2,298.25,509.4,6781.4,886.7,1163.8,377.25,732.8,491.85,372.35,222.55,84.6,58.45,b'White',12.5 mA,b'OK Read',09:11:25
12A,3,64,50,61.65,59.55,75.15,40.25,56.75,48.45,26.85,44.4,206.2,133.1,313.15,127.85,375.45,419.1,648.35,941.55,556.55,185.15,b'IR',12.5 mA,b'OK Read',09:11:26
12A,3,64,50,891.6,197.05,79.3,44.7,45.4,45.25,16.1,26.1,194.75,117.3,292.25,121.55,357.35,393.45,276,194,65.1,29.25,b'UV',12.5 mA,b'OK Read',09:11:27
12A,3,64,50,109.1,201.65,513.35,330.85,919.6,1376.35,317.05,545.95,6878.75,956.65,1278.6,433.8,873,645.8,845.5,1032.85,605.35,233.85,b'White IR',12.5 mA,b'OK Read',09:11:28
12A,3,64,50,920.05,334.5,513.35,335.3,904.45,1369.9,306.3,527.65,6855.85,936.35,1299.5,425.45,850.4,615.85,464.35,279.6,110.65,73.1,b'White UV',12.5 mA,b'OK Read',09:11:29
12A,3,64,50,886.85,206.2,91.8,58.1,64.35,54.9,32.25,52.25,223.35,144.4,323.55,138.3,379.95,427.65,661.5,947.25,563.05,190,b'UV IR',12.5 mA,b'OK Read',09:11:30
12A,3,64,50,896.3,339.1,521.7,348.75,927.15,1373.1,322.45,551.2,6878.75,965.65,1278.6,440.1,873,645.8,845.5,1027.15,608.6,233.85,b'White UV IR',12.5 mA,b'OK Read',09:11:30
12A,3,64,50,132.8,339.1,855.6,567.8,1702.95,2597.6,577.7,992.65,12978.6,1683.15,2212.8,687.4,1280.1,799.75,622.05,348.1,146.45,107.2,b'White',25 mA,b'OK Read',09:11:32
12A,3,64,50,71.15,68.75,87.65,49.2,75.7,58.15,43,67.9,217.65,148.9,313.15,129.95,375.45,431.95,1033.85,1723.35,1116.35,375.15,b'IR',25 mA,b'OK Read',09:11:33
12A,3,64,50,1209.3,242.85,87.65,49.2,49.2,48.45,18.8,28.75,217.65,112.8,271.4,125.75,357.35,397.75,271.6,194,61.85,29.25,b'UV',25 mA,b'OK Read',09:11:34
12A,3,64,50,166,366.6,889,599.1,1755.9,2639.6,612.65,1044.9,13001.5,1746.3,2212.8,731.4,1347.95,885.3,1423.75,1911.65,1214,462.85,b'White IR',25 mA,b'OK Read',09:11:35
12A,3,64,50,1223.55,527,884.85,594.65,1729.4,2623.45,585.75,1000.5,12955.7,1698.95,2233.65,710.45,1302.75,821.15,639.6,365.2,156.2,116.95,b'White UV',25 mA,b'OK Read',09:11:36
12A,3,64,50,1166.65,256.6,108.5,76,90.8,64.6,51.05,81,252,171.45,349.65,155.1,393.55,444.8,1051.4,1734.75,1126.1,380.05,b'UV IR',25 mA,b'OK Read',09:11:37
12A,3,64,50,1161.9,536.15,905.7,617,1771.05,2646.05,615.3,1047.5,12978.6,1744.05,2197.15,733.5,1329.9,868.2,1406.2,1894.55,1214,467.7,b'White UV IR',25 mA,b'OK Read',09:11:38
12A,3,64,50,218.15,664.45,1490,1001.5,3216.65,4917.35,1080.15,1841.6,24004.1,3057.2,3768,1200.85,2103.4,1171.85,937.5,502.15,224.55,185.15,b'White',50 mA,b'OK Read',09:11:40
12A,3,64,50,104.35,96.25,112.7,80.5,121.1,80.75,75.25,125.4,280.65,218.85,396.65,178.15,438.75,508.95,1778.6,3178.5,2268.5,779.55,b'IR',50 mA,b'OK Read',09:11:41
12A,3,64,50,1531.8,293.3,91.8,58.1,53,48.45,18.8,31.35,217.65,124.1,292.25,129.95,348.3,384.9,271.6,188.3,68.35,29.25,b'UV',50 mA,b'OK Read',09:11:42
12A,3,64,50,270.3,710.3,1531.75,1055.15,3292.35,4952.9,1142,1940.9,24027,3145.2,4018.5,1259.5,2198.35,1300.15,2444.45,3486.65,2427.95,940.3,b'White IR',50 mA,b'OK Read',09:11:42
12A,3,64,50,1465.4,870.7,1510.9,1028.3,3212.85,4917.35,1085.55,1844.25,23935.35,3052.7,3768,1211.3,2112.4,1176.1,941.85,502.15,231.1,190,b'White UV',50 mA,b'OK Read',09:11:43
12A,3,64,50,1346.85,302.45,133.55,107.3,136.25,87.25,83.3,135.85,286.4,227.9,422.75,188.6,447.8,513.2,1778.6,3178.5,2271.75,789.3,b'UV IR',50 mA,b'OK Read',09:11:44
12A,3,64,50,1275.7,856.95,1535.95,1059.6,3273.4,4933.5,1136.6,1922.6,23786.45,3097.8,3924.55,1226,2076.25,1176.1,2365.6,3406.75,2414.95,940.3,b'White UV IR',50 mA,b'OK Read',09:11:45
12A,3,64,50,270.3,884.4,1844.8,1269.75,4109.75,6345.35,1386.5,2353.6,30585,3844.6,4723.05,1504.7,2610,1398.5,1121.45,587.75,270.15,229,b'White',100 mA,b'OK Read',09:11:47
12A,3,64,50,147,137.5,158.6,129.65,204.35,113.1,134.35,219.45,303.55,309.1,501,224.25,520.2,611.55,2908.8,5369.8,4494.65,1661.4,b'IR',100 mA,b'OK Read',09:11:48
12A,3,64,50,1768.9,316.2,87.65,58.1,53,42,21.5,31.35,183.3,115.05,250.5,117.35,312.1,342.15,262.85,171.2,65.1,29.25,b'UV',100 mA,b'OK Read',09:11:49
12A,3,64,50,313,801.95,1661.15,1184.8,3644.3,5440.75,1297.8,2194.25,26117.55,3458.8,4227.25,1383.15,2347.65,1372.85,3557.15,5638,4657.4,1831.9,b'White IR',100 mA,b'OK Read',09:11:50
12A,3,64,50,1617.15,1063.15,1794.7,1260.8,3992.45,6135.35,1356.95,2296.15,29657.15,3731.8,4540.4,1460.7,2487.85,1308.7,1055.75,547.8,257.1,224.1,b'White UV',100 mA,b'OK Read',09:11:50
12A,3,64,50,1299.4,316.2,158.6,147.55,208.15,113.1,139.7,224.65,315,302.35,474.9,220.05,470.45,560.25,2847.5,5324.15,4491.4,1666.25,b'UV IR',100 mA,b'OK Read',09:11:51
12A,3,64,50,1204.6,957.75,1677.85,1193.75,3587.5,5347.05,1276.35,2160.3,25653.6,3415.95,4373.4,1391.55,2410.95,1462.65,3495.85,5569.5,4637.85,1846.55,b'White UV IR',100 mA,b'OK Read',09:11:52
12A,3,64,100,94.85,190.175,502.925,324.15,902.55,1369.875,300.95,518.525,6772.8,925.05,1244.7,418.1,845.875,613.725,462.175,282.475,109.025,68.2,b'White',12.5 mA,b'OK Read',09:11:54
12A,3,64,100,35.575,32.075,37.575,26.825,37.85,29.075,22.85,39.175,151.775,99.275,185.275,90.125,223.9,254.475,547.6,858.825,537.025,177.825,b'IR',12.5 mA,b'OK Read',09:11:55
12A,3,64,100,884.45,169.55,43.825,31.3,28.375,24.225,12.1,20.9,143.2,82.35,156.575,81.725,196.775,215.975,175.225,114.125,45.575,19.5,b'UV',12.5 mA,b'OK Read',09:11:56
12A,3,64,100,90.1,183.3,492.5,326.375,921.475,1386.025,315.725,536.825,6732.7,917.15,1221.2,400.275,757.675,519.625,762.25,972.95,589.1,226.55,b'White IR',12.5 mA,b'OK Read',09:11:57
12A,3,64,100,934.25,320.775,494.575,330.85,908.225,1376.35,304.975,519.825,6732.7,901.375,1202.95,395.05,741.825,498.25,389.875,231.1,96,65.775,b'White UV',12.5 mA,b'OK Read',09:11:58
12A,3,64,100,903.425,187.875,62.6,46.95,52.975,38.775,28.225,47.025,160.375,115.075,211.375,106.875,264.625,297.225,584.825,884.5,548.4,185.15,b'UV IR',12.5 mA,b'OK Read',09:11:58
12A,3,64,100,915.3,325.35,502.925,342.025,929.05,1382.8,321.1,545.95,6749.9,926.175,1239.475,407.625,759.925,523.9,768.825,972.95,593.975,229,b'White UV IR',12.5 mA,b'OK Read',09:11:59
12A,3,64,100,123.3,334.525,868.125,565.575,1733.2,2644.45,576.35,982.2,12818.225,1650.425,2079.7,670.625,1216.8,729.175,582.65,322.425,138.325,104.75,b'White',25 mA,b'OK Read',09:12:01
12A,3,64,100,56.9,50.4,58.425,44.7,64.325,43.625,40.3,67.925,174.7,134.25,234.85,115.275,282.7,325.025,972.525,1666.3,1113.1,372.725,b'IR',25 mA,b'OK Read',09:12:02
12A,3,64,100,1278.075,233.7,58.425,42.475,35.95,30.7,16.125,24.825,148.925,92.5,198.325,94.3,235.225,258.75,203.7,134.1,52.075,21.925,b'UV',25 mA,b'OK Read',09:12:03
12A,3,64,100,144.65,352.85,886.925,590.175,1772.95,2667.05,607.25,1029.225,12832.525,1692.175,2111.025,689.475,1219.05,742.025,1333.95,1834.625,1200.975,457.975,b'White IR',25 mA,b'OK Read',09:12:04
12A,3,64,100,1275.7,522.4,880.65,583.45,1735.1,2652.525,581.725,984.8,12778.125,1641.4,2032.75,665.375,1162.5,665.025,543.225,293.875,135.075,107.175,b'White UV',25 mA,b'OK Read',09:12:05
12A,3,64,100,1216.425,247.45,83.475,69.3,81.35,51.7,48.375,77.05,191.875,147.775,268.775,127.85,307.6,352.825,1001,1680.55,1121.225,377.6,b'UV IR',25 mA,b'OK Read',09:12:06
12A,3,64,100,1216.425,533.85,914.05,608.05,1784.3,2681.6,612.625,1033.15,12815.35,1694.425,2218,695.775,1219.05,744.15,1336.125,1826.075,1204.225,462.85,b'White UV IR',25 mA,b'OK Read',09:12:07
12A,3,64,100,201.55,662.175,1529.675,994.8,3250.7,4988.425,1074.8,1816.8,23674.75,2986.125,3710.6,1165.225,2021.95,1079.875,891.475,459.375,213.175,175.4,b'White',50 mA,b'OK Read',09:12:09
12A,3,64,100,87.725,80.2,89.725,73.775,113.525,67.85,73.9,121.475,217.65,195.175,331.4,154.025,366.4,427.675,1699.725,3084.35,2265.225,784.425,b'IR',50 mA,b'OK Read',09:12:10
12A,3,64,100,1621.9,284.125,58.425,46.95,37.85,30.7,17.475,26.125,160.375,88,177.45,91.175,219.375,243.775,190.575,128.4,48.825,21.925,b'UV',50 mA,b'OK Read',09:12:11
12A,3,64,100,267.95,726.325,1586,1052.9,3332.075,5035.275,1141.975,1923.9,23754.925,3104.575,4002.85,1245.9,2191.575,1291.575,2398.45,3418.175,2440.975,945.2,b'White IR',50 mA,b'OK Read',09:12:12
12A,3,64,100,1567.375,902.75,1569.325,1026.075,3250.7,4993.275,1082.85,1823.35,23606.025,3001.925,3757.575,1195.6,2101.125,1167.55,930.9,499.325,224.575,185.15,b'White UV',50 mA,b'OK Read',09:12:13
12A,3,64,100,1422.725,293.275,125.2,96.125,132.45,67.85,80.6,128,226.225,216.6,373.15,147.75,298.55,352.825,1719.45,3038.7,2281.5,786.85,b'UV IR',50 mA,b'OK Read',09:12:14
12A,3,64,100,1337.375,875.25,1548.45,1057.375,3288.55,4977.1,1137.95,1912.15,23482.875,3038.025,3801.925,1195.6,1976.725,1056.35,2205.7,3281.225,2408.45,942.75,b'White UV IR',50 mA,b'OK Read',09:12:15
12A,3,64,100,267.95,909.625,1924.075,1274.225,4164.625,6455.225,1393.2,2349.7,30427.5,3814.175,4746.55,1505.775,2625.825,1400.625,1114.9,587.775,266.875,226.55,b'White',100 mA,b'OK Read',09:12:16
12A,3,64,100,142.275,132.9,150.25,125.175,198.675,109.85,130.325,216.825,329.325,307.975,503.625,224.25,511.15,594.475,2777.4,5121.55,4486.525,1683.325,b'IR',100 mA,b'OK Read',09:12:17
12A,3,64,100,1915.95,345.975,89.725,62.6,52.975,46.85,21.5,33.95,211.925,118.45,287.025,125.75,341.525,378.5,265.025,188.325,66.725,29.225,b'UV',100 mA,b'OK Read',09:12:18
12A,3,64,100,327.225,845.475,1767.575,1187.05,3708.6,5592.6,1297.825,2182.525,26080.3,3429.475,4443.85,1395.75,2438.1,1458.375,3465.175,5429.7,4644.375,1853.85,b'White IR',100 mA,b'OK Read',09:12:19
12A,3,64,100,1745.2,1125,1915.725,1265.275,4056.775,6290.45,1358.275,2280.475,29505.375,3699.1,4764.8,1470.15,2557.975,1368.55,1088.625,576.35,263.625,226.55,b'White UV',100 mA,b'OK Read',09:12:20
12A,3,64,100,1408.5,343.7,169.025,149.775,210.025,116.3,137.025,224.65,335.05,313.625,503.625,231.575,504.35,590.2,2748.925,5087.325,4483.275,1693.075,b'UV IR',100 mA,b'OK Read',09:12:21
12A,3,64,100,1289.95,996.7,1755.05,1193.75,3638.6,5473.05,1280.35,2152.475,25556.25,3380.975,4232.475,1389.45,2417.75,1451.95,3327.175,5298.45,4615.1,1870.9,b'White UV IR',100 mA,b'OK Read',09:12:22
12A,3,64,150,93.267,194,524.5,318.933,910.75,1392.5,301.833,513.733,6708.85,910.767,1294.267,414.95,836.833,604.45,455.6,277.717,108.483,66.583,b'White',12.5 mA,b'OK Read',09:12:24
12A,3,64,150,60.067,56.517,69.567,38.75,54.233,46.317,25.967,46.15,227.2,137.633,320.083,132.733,369.417,413.417,642.517,928.25,563.05,186.767,b'IR',12.5 mA,b'OK Read',09:12:25
12A,3,64,150,997.483,207.733,72.35,43.217,42.883,42,15.233,27,215.733,116.567,271.383,123.65,346.8,382.05,268.683,190.217,65.1,27.617,b'UV',12.5 mA,b'OK Read',09:12:26
12A,3,64,150,104.333,206.217,541.183,330.85,943.55,1425.883,317.067,537.25,6750.85,934.083,1320.367,427.517,853.417,628.683,829.417,1019.55,606.45,230.617,b'White IR',12.5 mA,b'OK Read',09:12:27
12A,3,64,150,1041.75,355.9,545.367,335.317,930.933,1421.567,306.317,518.967,6733.667,913.017,1289.05,418.45,832.3,597.317,451.217,275.817,108.483,69.833,b'White UV',12.5 mA,b'OK Read',09:12:29
12A,3,64,150,1008.55,218.433,83.467,56.633,63.067,50.617,31.35,52.25,231.017,141.383,299.217,137.617,366.4,409.15,648.35,935.867,564.133,190.017,b'UV IR',12.5 mA,b'OK Read',09:12:30
12A,3,64,150,1025.95,363.55,557.883,347.25,954.9,1434.5,321.55,542.467,6750.85,936.333,1318.633,431.717,851.9,627.25,827.967,1021.467,607.533,233.867,b'White UV IR',12.5 mA,b'OK Read',09:12:31
12A,3,64,150,134.367,360.483,941.867,564.833,1764.75,2730.067,574.117,970.017,12753.3,1641.033,2219.75,684.6,1280.117,796.9,617.683,351.9,145.367,105.567,b'White',25 mA,b'OK Read',09:12:33
12A,3,64,150,72.717,67.217,79.3,52.167,76.95,54.917,43,73.15,242.467,163.95,328.783,147.4,387.5,439.083,1039.7,1715.75,1129.367,380.033,b'IR',25 mA,b'OK Read',09:12:34
12A,3,64,150,1427.467,271.9,76.517,50.667,46.667,43.083,17.917,29.6,213.833,118.083,267.9,125.05,342.267,376.35,265.767,188.317,65.1,27.617,b'UV',25 mA,b'OK Read',09:12:36
12A,3,64,150,161.25,384.933,968.3,593.15,1812.683,2754.833,606.367,1021.383,12797.217,1692.933,2200.617,713.933,1326.867,859.633,1388.7,1881.233,1211.817,462.85,b'White IR',25 mA,b'OK Read',09:12:37
12A,3,64,150,1410.083,572.817,961.35,588.683,1772.317,2730.067,580.4,976.1,12738.033,1644.8,2216.267,691.583,1280.117,795.467,616.233,351.9,148.633,110.433,b'White UV',25 mA,b'OK Read',09:12:39
12A,3,64,150,1350.017,279.533,98.783,77.5,88.3,62.467,49.267,80.983,246.283,169.217,328.783,154.383,387.5,439.083,1038.233,1713.85,1131.533,384.9,b'UV IR',25 mA,b'OK Read',09:12:40
12A,3,64,150,1334.2,580.45,982.217,615.5,1816.467,2748.367,612.633,1028.35,12789.583,1695.933,2198.867,720.917,1326.867,859.633,1377.017,1871.717,1215.067,469.35,b'White UV IR',25 mA,b'OK Read',09:12:41
12A,3,64,150,211.833,704.183,1622.183,994.05,3282.25,5099.35,1065.85,1789.383,23465.7,2954.917,3860.217,1165.217,2074.733,1137.617,895.133,481.25,212.633,175.4,b'White',50 mA,b'OK Read',09:12:43
12A,3,64,150,94.85,87.067,100.167,77.5,118.567,72.15,74.333,122.767,267.283,210.583,380.983,167.65,404.083,469.017,1709.95,3064.383,2271.75,792.533,b'IR',50 mA,b'OK Read',09:12:44
12A,3,64,150,1773.667,316.2,75.133,53.65,45.417,39.85,18.817,29.6,198.55,109.05,257.467,111.067,287.983,319.333,233.633,161.683,58.583,25.983,b'UV',50 mA,b'OK Read',09:12:46
12A,3,64,150,260.833,742.367,1656.967,1046.2,3355.417,5096.117,1133.017,1898.217,23538.25,3048.167,4004.6,1220.4,2139.567,1233.133,2334.933,3355.4,2425.8,945.2,b'White IR',50 mA,b'OK Read',09:12:47
12A,3,64,150,1683.567,937.883,1641.667,1022.367,3267.117,5059.5,1071.217,1796.35,23381.683,2942.883,3841.067,1168.7,2052.117,1111.95,884.917,471.733,213.717,180.267,b'White UV',50 mA,b'OK Read',09:12:49
12A,3,64,150,1557.1,325.35,116.867,102.833,129.933,78.617,81.5,131.483,265.383,211.333,382.717,171.15,387.5,450.483,1680.75,3049.167,2272.833,797.4,b'UV IR',50 mA,b'OK Read',09:12:50
12A,3,64,150,1466.983,942.467,1680.617,1067.067,3347.833,5090.733,1129.433,1891.25,23419.867,3029.367,3950.667,1223.9,2147.1,1243.1,2292.6,3324.967,2422.55,953.317,b'White UV IR',50 mA,b'OK Read',09:12:51
12A,3,64,150,265.583,944,2035.383,1274.217,4210.667,6571.533,1385.6,2321.4,30294.817,3758.883,4898.767,1487.95,2608.483,1369.983,1083.5,568.75,258.2,222.5,b'White',100 mA,b'OK Read',09:12:53
12A,3,64,150,134.367,125.25,137.733,120.717,194.267,103.383,128.083,213.333,318.833,300.083,476.65,215.167,468.933,547.417,2670.8,4957.017,4446.933,1693.883,b'IR',100 mA,b'OK Read',09:12:54
12A,3,64,150,2058.217,363.55,83.467,62.6,50.45,44.15,20.6,33.083,210.017,115.067,253.983,121.55,319.65,353.55,248.25,176.9,62.917,29.233,b'UV',100 mA,b'OK Read',09:12:56
