Fruit number,Read number,gain,integration time,410 nm,435 nm,460 nm,485 nm,510 nm,535 nm,565 nm,585 nm,610 nm,645 nm,680 nm,705 nm,730 nm,760 nm,810 nm,860 nm,900 nm,940 nm,led,led current,saturation check,time
56C,3,64,100,49.8,43.525,45.9,44.7,66.225,37.15,41.65,69.225,146.05,119.575,185.275,97.45,217.125,248.05,1114.9,1848.9,1376.725,423.875,b'IR',25 mA,b'OK Read',9:42:16
56C,3,64,100,2534.825,362.025,37.575,44.7,24.6,21,12.1,19.6,111.675,77.85,117.425,71.25,165.1,175.35,146.75,94.15,37.425,19.5,b'UV',25 mA,b'OK Read',9:42:17
56C,3,64,100,156.5,572.825,2084.775,791.35,2860.925,4340.625,964.625,1551.675,16197.45,1960.675,2199.75,777.5,1463.325,821.125,1542.025,2028.65,1489,531.05,b'White IR',25 mA,b'OK Read',9:42:18
56C,3,64,100,1847.175,792.775,2074.325,784.65,2811.725,4316.4,933.725,1500.725,16143.05,1915.55,2139.725,750.275,1413.55,750.575,576.075,276.775,148.075,124.25,b'White UV',25 mA,b'OK Read',9:42:19
56C,3,64,100,1749.95,286.4,58.425,67.075,75.675,42,45.675,74.45,148.925,126.35,185.275,102.7,219.375,250.2,1112.7,1846.05,1378.35,426.3,b'UV IR',25 mA,b'OK Read',9:42:20
56C,3,64,100,1097.875,717.15,2097.3,804.775,2862.825,4340.625,965.975,1554.275,16186,1961.8,2275.425,780.65,1463.325,821.125,1528.875,2020.1,1490.625,533.5,b'White UV IR',25 mA,b'OK Read',9:42:22
56C,3,64,100,189.7,932.55,3105.25,1169.15,4454.125,6886.55,1481.875,2373.2,25541.925,2978.225,3324.4,1148.45,2155.4,1092.7,825.775,382.325,211.55,182.7,b'White',50 mA,b'OK Read',9:42:23
56C,3,64,100,78.25,71.025,73.05,76,121.1,61.375,76.575,128,183.275,172.6,234.85,130.975,269.15,318.625,1982.3,3443.85,2825.025,901.35,b'IR',50 mA,b'OK Read',9:42:24
56C,3,64,100,3030.4,423.875,41.725,51.425,28.375,22.625,13.425,22.2,111.675,80.1,117.425,72.3,162.85,173.2,142.375,91.3,37.425,19.5,b'UV',50 mA,b'OK Read',9:42:25
56C,3,64,100,196.8,662.175,2287.2,894.2,3178.8,4796.175,1090.925,1756.725,17818.35,2182.9,2452.85,878.1,1637.475,945.15,2440.075,3632.175,2943.825,1020.7,b'White IR',50 mA,b'OK Read',9:42:26
56C,3,64,100,1671.7,1099.8,2996.725,1137.85,4263,6592.525,1420.075,2273.95,24468,2854.125,3188.725,1105.475,2071.725,1054.225,795.1,370.925,205.05,180.275,b'White UV',50 mA,b'OK Read',9:42:27
56C,3,64,100,1145.3,231.425,81.375,89.425,126.775,64.625,79.275,130.6,183.275,175.975,232.25,132.025,266.875,314.35,1973.525,3432.45,2825.025,906.225,b'UV IR',50 mA,b'OK Read',9:42:29
56C,3,64,100,502.7,703.425,2268.4,887.475,3137.175,4736.425,1076.15,1733.225,17574.925,2153.575,2426.775,868.675,1617.125,934.475,2385.325,3592.225,2935.7,1023.15,b'White UV IR',50 mA,b'OK Read',9:42:30
56C,3,64,100,213.4,1074.6,3482.95,1307.75,5036.9,7797.625,1671.325,2674.925,28783.7,3339.225,3736.7,1285.725,2408.7,1206.05,911.2,416.575,232.7,204.625,b'White',100 mA,b'OK Read',9:42:31
56C,3,64,100,130.425,119.15,125.2,131.9,219.5,103.375,137.025,231.175,246.275,268.5,352.275,189.65,359.6,429.825,3270.225,5757.825,5617.525,1956.15,b'IR',100 mA,b'OK Read',9:42:32
56C,3,64,100,3374.225,469.7,45.9,58.125,30.275,24.225,13.425,23.5,114.55,83.475,120.025,77.55,174.15,183.9,153.325,97,40.675,21.925,b'UV',100 mA,b'OK Read',9:42:33
56C,3,64,100,194.45,417,1450.375,596.875,1943.225,2689.675,687.875,1120.65,9931.55,1404.5,1664.825,599.375,1112.75,774.1,3493.65,5834.875,5679.35,2024.375,b'White IR',100 mA,b'OK Read',9:42:34
56C,3,64,100,1629.025,1237.275,3380.7,1283.175,4862.825,7521.4,1610.85,2580.875,27741.3,3225.275,3595.775,1248,2336.325,1180.375,889.3,410.875,231.075,202.2,b'White UV',100 mA,b'OK Read',9:42:36
56C,3,64,100,168.35,126.025,123.125,131.9,219.5,103.375,137.025,231.175,246.275,268.5,378.375,189.65,361.875,431.95,3235.175,5717.875,5612.65,1963.475,b'UV IR',100 mA,b'OK Read',9:42:37
56C,3,64,100,201.55,439.925,1492.1,628.175,1996.225,2867.375,724.15,1178.125,10610.25,1438.35,1711.775,626.625,1160.25,793.325,3349.075,5695.05,5633.8,2046.3,b'White UV IR',100 mA,b'OK Read',9:42:38
56C,3,64,150,74.3,267.317,1144.983,415.8,1455.7,2232.517,480.967,777.567,8436.65,1025.083,1210.767,419.133,818.733,479,373.817,190.217,92.217,69.833,b'White',12.5 mA,b'OK Read',9:42:40
56C,3,64,150,33.2,29.017,32,26.833,39.1,23.7,22.4,39.183,127.917,94.017,137.433,81.733,197.517,216.683,613.3,937.767,661.783,203,b'IR',12.5 mA,b'OK Read',9:42:41
56C,3,64,150,1960.2,291.75,34.783,37.25,22.7,18.3,9.85,18.283,112.633,76.717,107.85,71.95,173.4,182.467,151.867,97.017,37.967,17.867,b'UV',12.5 mA,b'OK Read',9:42:42
56C,3,64,150,88.533,281.067,1153.333,432.2,1482.183,2251.9,498.883,806.317,8469.117,1046.9,1229.917,435.2,844.367,516.067,829.417,1038.583,716.017,258.217,b'White IR',12.5 mA,b'OK Read',9:42:44
56C,3,64,150,1719.917,505.6,1158.9,438.15,1468.3,2247.583,484.55,783.667,8444.283,1032.6,1209.033,424.033,820.25,481.85,379.667,192.117,96.55,73.083,b'White UV',12.5 mA,b'OK Read',9:42:45
56C,3,64,150,1680.4,264.25,43.133,49.183,46.667,29.083,25.967,44.4,127.917,98.517,147.867,84.533,189.983,210.983,614.767,943.467,662.867,206.25,b'UV IR',12.5 mA,b'OK Read',9:42:47
56C,3,64,150,1436.95,481.167,1174.2,451.567,1504.883,2270.2,500.683,809.8,8471.017,1053.667,1186.417,437.3,838.333,508.933,836.717,1036.683,721.45,261.467,b'White UV IR',12.5 mA,b'OK Read',9:42:48
56C,3,64,150,124.883,554.483,2093.817,763.05,2845.783,4363.783,927.917,1494.2,16153.55,1908.017,2211.05,745.367,1414.317,751.283,576.8,275.817,146.467,120.183,b'White',25 mA,b'OK Read',9:42:50
56C,3,64,150,49,42.767,45.917,43.217,66.85,36.617,41.2,69.667,147,120.333,170.483,98.5,220.133,250.9,1102.483,1833.683,1376.717,425.5,b'IR',25 mA,b'OK Read',9:42:51
56C,3,64,150,2568.817,368.133,38.95,46.2,26.483,20.467,11.65,20.033,112.633,78.217,106.117,72.65,168.867,179.617,148.95,95.1,37.967,19.483,b'UV',25 mA,b'OK Read',9:42:52
56C,3,64,150,156.5,581.983,2123.033,795.833,2906.333,4396.1,962.85,1549.05,16195.55,1958.417,2197.133,778.2,1468.6,825.417,1530.35,2012.483,1488.45,532.683,b'White IR',25 mA,b'OK Read',9:42:54
56C,3,64,150,1882.75,806.517,2111.9,786.883,2850.833,4368.1,930.6,1496.817,16134.45,1910.283,2214.533,750.267,1417.333,754.133,579.717,277.717,149.717,125.05,b'White UV',25 mA,b'OK Read',9:42:55
56C,3,64,150,1786.317,291.75,59.817,67.067,75.683,43.083,44.783,74.883,148.917,127.1,170.483,103.383,221.65,252.333,1102.483,1833.683,1378.883,430.367,b'UV IR',25 mA,b'OK Read',9:42:57
56C,3,64,150,1141.35,730.15,2131.383,809.25,2906.333,4395.017,963.733,1549.917,16186,1959.167,2197.133,781.7,1468.6,825.417,1517.2,2004.867,1489.55,537.55,b'White UV IR',25 mA,b'OK Read',9:42:58
56C,3,64,150,192.867,954.683,3184.533,1186.3,4557.55,7032.467,1489.5,2389.317,25745.25,2991.767,3343.55,1158.233,2180.283,1104.833,835.267,386.133,213.717,185.133,b'White',50 mA,b'OK Read',9:43:00
56C,3,64,150,79.033,70.267,73.733,76,121.1,61.383,76.133,127.133,183.283,172.983,234.85,131.333,272.917,320.75,1945.05,3389.65,2821.783,911.083,b'IR',50 mA,b'OK Read',9:43:01
56C,3,64,150,3060.45,429.233,41.733,53.65,29.017,22.617,12.533,21.767,112.633,81.217,121.767,74.75,170.383,181.05,150.4,95.1,39.05,21.117,b'UV',50 mA,b'OK Read',9:43:02
56C,3,64,150,199.183,684.317,2360.933,913.567,3280.983,4947.5,1106.15,1781.55,18114.267,2212.617,2571.15,892.767,1667.617,962.267,2415.25,3583.667,2943.283,1029.65,b'White IR',50 mA,b'OK Read',9:43:04
56C,3,64,150,1712.017,1128.817,3080.2,1160.967,4370.867,6734.15,1427.7,2289.183,24651.3,2872.183,3308.75,1116.317,2092.817,1064.917,806.05,374.733,209.383,181.9,b'White UV',50 mA,b'OK Read',9:43:05
56C,3,64,150,1199.833,236.767,82.083,90.917,126.15,64.617,78.817,130.617,183.283,176.733,234.85,134.817,272.917,320.75,1936.283,3380.133,2823.95,914.333,b'UV IR',50 mA,b'OK Read',9:43:07
56C,3,64,150,531.15,728.617,2338.667,907.6,3238.1,4876.417,1090.917,1758.033,17858.433,2183.283,2539.833,882.983,1648.017,950.867,2353.917,3541.817,2936.783,1034.517,b'White UV IR',50 mA,b'OK Read',9:43:08
56C,3,64,150,214.983,1101.333,3547.65,1330.85,5152.95,7953.25,1682.067,2694.95,29030.95,3366.3,3879.35,1301.433,2445.65,1228.85,922.883,424.183,236.5,207.883,b'White',100 mA,b'OK Read',9:43:10
56C,3,64,150,128.05,117.617,122.433,128.167,216.967,101.233,134.35,229,242.467,265.483,349.667,186.517,355.833,420.55,3141,5563.817,5577.383,1978.083,b'IR',100 mA,b'OK Read',9:43:11
56C,3,64,150,3395.583,470.467,44.517,59.617,30.267,23.7,14.333,23.517,114.55,82.733,106.117,76.15,170.383,181.05,150.4,97.017,39.05,21.117,b'UV',100 mA,b'OK Read',9:43:12
56C,3,64,150,197.6,446.033,1516.45,633.383,2048.567,2940.067,732.65,1191.183,10754.4,1456.017,1663.067,630.8,1168.55,794.05,3392.167,5653.217,5641.383,2049.533,b'White IR',100 mA,b'OK Read',9:43:14
56C,3,64,150,1651.95,1258.667,3422.45,1295.083,4948.6,7644.167,1619.367,2593.083,27923.617,3239.2,3613.183,1256.033,2352.167,1186.083,892.217,412.767,231.083,203,b'White UV',100 mA,b'OK Read',9:43:15
56C,3,64,150,172.3,125.25,122.433,128.167,216.967,101.233,134.35,228.133,242.467,264.733,347.917,186.517,354.333,419.117,3110.333,5525.767,5567.617,1981.333,b'UV IR',100 mA,b'OK Read',9:43:17
56C,3,64,150,200.767,446.033,1523.4,631.9,2053.617,2941.15,731.767,1190.3,10769.667,1458.283,1666.55,630.8,1167.033,788.35,3206.717,5506.75,5578.467,2065.783,b'White UV IR',100 mA,b'OK Read',9:43:18
56C,4,64,50,71.15,270.35,1151.95,415.8,1483.45,2268.05,483.65,778.45,8465.3,1026.6,1158.6,419.15,814.2,479,372.35,188.3,91.15,68.2,b'White',12.5 mA,b'OK Read',9:43:26
56C,4,64,50,33.2,27.5,33.4,26.85,37.85,25.85,21.5,39.2,126,92.5,151.35,81.75,199.05,218.1,622.05,947.25,660.7,199.75,b'IR',12.5 mA,b'OK Read',9:43:27
56C,4,64,50,1949.15,288.7,33.4,35.75,22.7,19.4,10.75,18.3,114.55,76.7,120.05,71.25,171.9,183.9,153.35,97,35.8,19.5,b'UV',12.5 mA,b'OK Read',9:43:28
56C,4,64,50,90.1,284.1,1164.45,433.7,1506.15,2277.75,499.8,807.2,8482.45,1049.15,1236.85,433.8,841.35,513.2,845.5,1044.3,719.3,258.2,b'White IR',12.5 mA,b'OK Read',9:43:29
56C,4,64,50,1712,504.1,1164.45,438.15,1491,2271.3,486.35,786.3,8465.3,1033.35,1158.6,423.35,818.75,479,376.75,188.3,94.4,73.1,b'White UV',12.5 mA,b'OK Read',9:43:30
56C,4,64,50,1669.35,265.8,45.9,49.2,45.4,29.1,26.85,44.4,131.75,99.25,151.35,85.9,199.05,218.1,626.45,953,663.95,204.65,b'UV IR',12.5 mA,b'OK Read',9:43:30
56C,4,64,50,1432.2,481.15,1177,451.55,1513.7,2280.95,502.45,809.8,8488.2,1055.9,1236.85,438,841.35,513.2,845.5,1044.3,722.55,258.2,b'White UV IR',12.5 mA,b'OK Read',9:43:31
56C,4,64,50,128.05,554.5,2095.2,764.55,2868.5,4393.95,929.7,1499.4,16208.9,1911.05,2218,746.05,1415.8,752.7,582.65,279.6,146.45,121.8,b'White',25 mA,b'OK Read',9:43:33
56C,4,64,50,47.4,41.25,45.9,44.7,68.1,38.75,40.3,70.55,148.9,121.85,193.1,98.5,226.15,256.6,1121.45,1860.3,1379.95,423.9,b'IR',25 mA,b'OK Read',9:43:34
56C,4,64,50,2537.2,362,37.55,44.7,26.5,22.6,10.75,20.9,114.55,78.95,104.4,73.35,171.9,183.9,153.35,97,39.05,19.5,b'UV',25 mA,b'OK Read',9:43:34
56C,4,64,50,156.5,577.4,2116.05,791.35,2913.9,4419.8,964.65,1551.65,16243.3,1958.4,2197.15,779.6,1465.6,829.7,1550.8,2037.2,1490.65,531.05,b'White IR',25 mA,b'OK Read',9:43:35
56C,4,64,50,1859.05,801.95,2099.4,782.4,2860.95,4393.95,932.4,1499.4,16197.45,1913.3,2134.5,750.25,1415.8,757,582.65,279.6,149.7,126.7,b'White UV',25 mA,b'OK Read',9:43:36
56C,4,64,50,1768.9,288.7,62.6,67.05,75.7,42,45.7,75.75,148.9,128.6,203.55,104.8,226.15,256.6,1121.45,1860.3,1379.95,428.75,b'UV IR',25 mA,b'OK Read',9:43:37
56C,4,64,50,1133.45,724.05,2120.25,804.75,2913.9,4410.1,967.3,1554.3,16231.8,1960.65,2197.15,781.7,1470.1,829.7,1542,2031.5,1490.65,535.95,b'White UV IR',25 mA,b'OK Read',9:43:38
56C,4,64,50,189.7,944,3155.35,1166.9,4556.3,7043.25,1488.6,2382.35,25739.5,2989.5,3434,1150.55,2162.2,1099.1,836.7,388.05,214.8,185.15,b'White',50 mA,b'OK Read',9:43:39
56C,4,64,50,80.6,73.3,75.15,76,124.9,61.4,77.9,128,183.3,173.75,234.85,132.05,280.45,329.3,2015.15,3503.75,2831.55,896.45,b'IR',50 mA,b'OK Read',9:43:40
56C,4,64,50,3016.2,426.15,41.75,53.65,30.25,22.6,13.45,20.9,114.55,81.2,109.6,75.45,171.9,183.9,153.35,97,39.05,19.5,b'UV',50 mA,b'OK Read',9:43:41
56C,4,64,50,199.2,678.2,2349.8,903.15,3288.55,4952.9,1109.75,1781.55,18150.55,2215.6,2489.4,890.7,1664.6,966.55,2483.9,3703.5,2951.95,1018.25,b'White IR',50 mA,b'OK Read',9:43:42
56C,4,64,50,1702.55,1118.15,3046.8,1140.1,4363.3,6733.05,1426.8,2283.1,24639.85,2867.65,3293.1,1108.65,2076.25,1060.65,806.05,376.65,208.3,180.25,b'White UV',50 mA,b'OK Read',9:43:42
56C,4,64,50,1190.35,238.3,83.45,93.9,128.65,64.6,80.6,133.2,189,178.25,260.95,136.2,280.45,329.3,2010.75,3498.05,2828.3,901.35,b'UV IR',50 mA,b'OK Read',9:43:43
56C,4,64,50,535.9,724.05,2324.75,898.65,3239.35,4881.8,1093.6,1758.05,17892.8,2186.3,2546.8,882.3,1646.5,958,2444.45,3669.25,2948.7,1018.25,b'White UV IR',50 mA,b'OK Read',9:43:44
56C,4,64,50,213.4,1086.05,3501.75,1305.5,5150.45,7960.8,1682.05,2688,29032.85,3359.55,3861.95,1293.05,2424.55,1223.15,924.35,422.3,237.6,204.65,b'White',100 mA,b'OK Read',9:43:46
56C,4,64,50,132.8,123.75,125.2,134.15,223.25,106.6,139.7,235.1,252,270.75,381,192.8,370.9,444.8,3403.85,6020.35,5659.85,1939.1,b'IR',100 mA,b'OK Read',9:43:47
56C,4,64,50,3348.15,467.4,45.9,58.1,30.25,25.85,13.45,23.5,114.55,83.5,120.05,77.55,176.4,183.9,153.35,97,39.05,19.5,b'UV',100 mA,b'OK Read',9:43:47
56C,4,64,50,213.4,513.25,1535.95,715.35,2088.95,3440.85,841.05,1363.6,12566.2,1480.1,1696.15,710.45,1316.3,881,3657.95,6128.75,5728.2,2021.95,b'White IR',100 mA,b'OK Read',9:43:48
56C,4,64,50,1636.15,1246.45,3384.9,1274.2,4942.3,7631.25,1614.9,2580.9,27835.8,3226.4,3705.4,1244.85,2325,1176.1,893.65,410.85,231.1,204.65,b'White UV',100 mA,b'OK Read',9:43:49
56C,4,64,50,175.45,128.3,125.2,134.15,223.25,106.6,139.7,235.1,252,270.75,381,192.8,370.9,444.8,3373.2,5980.4,5653.3,1939.1,b'UV IR',100 mA,b'OK Read',9:43:50
56C,4,64,50,203.9,444.5,1519.25,634.9,2054.85,2930.35,733.55,1191.2,10699.05,1459.8,1743.1,632.9,1171.55,808.3,3526.5,5980.4,5692.4,2021.95,b'White UV IR',100 mA,b'OK Read',9:43:51
56C,4,64,100,73.5,268.075,1149.85,415.8,1477.775,2263.2,480.975,778.45,8450.975,1023.2,1202.95,419.15,818.725,481.125,374.55,191.175,92.75,68.2,b'White',12.5 mA,b'OK Read',9:43:52
56C,4,64,100,33.2,29.775,31.3,26.825,39.725,24.225,22.85,39.175,126,92.5,138.3,81.725,196.775,218.125,613.3,938.725,660.7,202.2,b'IR',12.5 mA,b'OK Read',9:43:53
56C,4,64,100,1932.55,288.7,33.4,38,22.7,19.375,10.75,18.275,111.675,75.575,122.65,71.25,174.15,183.9,153.325,97,37.425,17.05,b'UV',12.5 mA,b'OK Read',9:43:54
56C,4,64,100,87.725,281.825,1160.3,429.2,1504.25,2277.75,498.45,804.575,8473.875,1048.025,1234.25,433.8,841.35,515.35,843.3,1038.575,719.275,258.225,b'White IR',12.5 mA,b'OK Read',9:43:55
56C,4,64,100,1693.05,504.075,1160.3,435.925,1483.45,2269.675,485,782.375,8456.7,1029.975,1158.575,423.325,818.725,481.125,374.55,191.175,94.375,73.075,b'White UV',12.5 mA,b'OK Read',9:43:55
56C,4,64,100,1650.375,263.5,45.9,49.175,47.3,29.075,26.875,44.4,128.875,99.275,138.3,85.925,199.025,220.25,622.075,944.425,663.95,207.075,b'UV IR',12.5 mA,b'OK Read',9:43:56
56C,4,64,100,1417.975,478.875,1170.725,449.325,1511.825,2282.6,501.125,808.475,8476.75,1053.65,1234.25,438,843.625,515.35,841.1,1038.575,720.9,260.65,b'White UV IR',12.5 mA,b'OK Read',9:43:58
56C,4,64,100,125.675,549.9,2091.025,760.075,2860.925,4392.325,928.35,1492.9,16180.275,1906.525,2204.975,746.075,1415.825,756.975,582.65,279.625,146.45,119.375,b'White',25 mA,b'OK Read',9:43:59
56C,4,64,100,49.8,43.525,45.9,44.7,68.125,37.15,41.65,69.225,146.05,120.7,172.225,98.5,226.175,256.6,1108.325,1840.35,1376.725,426.3,b'IR',25 mA,b'OK Read',9:44:00
56C,4,64,100,2525.35,364.3,39.65,46.95,26.5,21,12.1,20.9,111.675,78.975,122.65,73.35,174.15,183.9,153.325,97,37.425,19.5,b'UV',25 mA,b'OK Read',9:44:01
56C,4,64,100,156.5,577.4,2118.15,793.6,2917.7,4418.175,963.3,1549.05,16220.375,1957.275,2280.625,778.55,1467.85,827.55,1537.65,2020.1,1489,533.5,b'White IR',25 mA,b'OK Read',9:44:02
56C,4,64,100,1859.025,799.65,2107.725,786.9,2866.6,4392.325,931.05,1496.8,16163.1,1912.15,2215.4,751.3,1418.075,756.975,582.65,279.625,149.725,124.25,b'White UV',25 mA,b'OK Read',9:44:03
56C,4,64,100,1766.55,291,60.525,67.075,75.675,43.625,45.675,74.45,148.925,127.475,172.225,103.725,226.175,256.6,1106.15,1840.35,1381.6,431.175,b'UV IR',25 mA,b'OK Read',9:44:05
56C,4,64,100,1131.075,726.325,2126.5,809.25,2919.575,4418.175,964.625,1551.675,16208.9,1959.55,2270.2,781.7,1467.85,827.55,1524.5,2011.525,1492.25,535.925,b'White UV IR',25 mA,b'OK Read',9:44:06
56C,4,64,100,192.075,948.575,3176.2,1180.325,4577.1,7062.625,1489.95,2386.275,25768.15,2990.65,3334.85,1155.775,2173.5,1105.55,836.725,388.05,214.8,185.15,b'White',50 mA,b'OK Read',9:44:07
56C,4,64,100,80.625,71.025,75.125,76,123,61.375,76.575,128,183.275,173.725,255.725,132.025,275.925,325.025,1969.15,3426.725,2825.025,906.225,b'IR',50 mA,b'OK Read',9:44:08
56C,4,64,100,3013.8,426.175,43.825,53.65,28.375,22.625,13.425,22.2,111.675,81.225,106.975,75.45,174.15,183.9,153.325,97,39.05,21.925,b'UV',50 mA,b'OK Read',9:44:09
56C,4,64,100,199.175,678.2,2353.975,907.6,3294.225,4967.425,1107.05,1781.55,18136.225,2214.5,2572.9,891.725,1669.125,964.4,2437.875,3620.75,2947.075,1028.025,b'White IR',50 mA,b'OK Read',9:44:10
56C,4,64,100,1697.8,1120.425,3065.6,1151.275,4378.425,6755.7,1428.15,2287,24659.875,2868.8,3308.75,1113.875,2087.55,1067.05,810.45,376.625,208.3,182.7,b'White UV',50 mA,b'OK Read',9:44:12
56C,4,64,100,1187.975,238.3,83.475,91.65,126.775,64.625,79.275,130.6,183.275,177.125,253.125,135.175,275.925,325.025,1960.375,3418.175,2828.3,911.1,b'UV IR',50 mA,b'OK Read',9:44:13
56C,4,64,100,531.15,724.025,2335.2,903.125,3248.825,4894.725,1092.275,1758.025,17895.675,2185.15,2538.975,882.3,1648.775,955.85,2380.925,3577.95,2940.575,1032.9,b'White UV IR',50 mA,b'OK Read',9:44:14
56C,4,64,100,215.775,1092.925,3533.05,1321.175,5167.45,7983.4,1683.4,2693.2,29055.775,3362.925,3903.7,1299.35,2438.1,1227.425,926.525,425.125,237.6,207.075,b'White',100 mA,b'OK Read',9:44:16
56C,4,64,100,130.425,119.15,125.2,129.65,219.5,101.775,137.025,231.175,243.425,267.375,375.75,188.625,361.875,431.95,3241.75,5717.875,5612.65,1965.9,b'IR',100 mA,b'OK Read',9:44:16
56C,4,64,100,3357.625,467.425,45.9,60.35,30.275,24.225,13.425,23.5,111.675,82.35,122.65,76.5,174.15,183.9,153.325,97,39.05,21.925,b'UV',100 mA,b'OK Read',9:44:17
56C,4,64,100,199.175,444.5,1517.15,632.65,2058.65,2938.45,732.2,1191.175,10721.925,1458.65,1667.425,631.85,1169.3,801.9,3484.875,5806.325,5679.35,2036.55,b'White IR',100 mA,b'OK Read',9:44:18
56C,4,64,100,1633.775,1248.725,3407.825,1287.625,4955.525,7652.25,1614.9,2584.8,27861.575,3229.8,3713.2,1251.125,2338.6,1182.525,893.675,410.875,231.075,202.2,b'White UV',100 mA,b'OK Read',9:44:20
56C,4,64,100,170.725,126.025,125.2,129.65,219.5,101.775,135.7,231.175,243.425,267.375,373.15,188.625,361.875,429.825,3204.525,5680.8,5606.125,1968.35,b'UV IR',100 mA,b'OK Read',9:44:21
56C,4,64,100,201.55,439.925,1508.8,625.925,2043.525,2907.75,724.15,1178.125,10618.85,1447.375,1714.4,625.575,1160.25,793.325,3320.6,5657.975,5624.025,2051.175,b'White UV IR',100 mA,b'OK Read',9:44:22
56C,4,64,150,72.717,268.833,1150.55,415.8,1478.4,2263.75,480.083,776.7,8446.2,1022.833,1203.817,418.45,818.733,480.417,373.817,190.217,92.217,68.217,b'White',12.5 mA,b'OK Read',9:44:24
56C,4,64,150,33.2,29.017,32,26.833,39.1,23.7,22.4,39.183,126,92.5,137.433,81.033,197.517,218.117,607.467,932.05,660.7,204.633,b'IR',12.5 mA,b'OK Read',9:44:25
56C,4,64,150,1931.75,288.7,34.783,37.25,23.967,19.383,9.85,18.283,110.733,75.967,106.117,71.25,173.4,183.9,151.867,97.017,36.883,17.867,b'UV',12.5 mA,b'OK Read',9:44:26
56C,4,64,150,88.533,281.067,1163.067,432.2,1507.417,2279.9,497.983,804.567,8474.833,1048.4,1238.6,434.517,842.867,514.633,836.717,1032.867,719.283,258.217,b'White IR',12.5 mA,b'OK Read',9:44:28
56C,4,64,150,1694.633,504.083,1163.067,438.15,1488.483,2271.283,484.55,782.8,8453.833,1029.6,1203.817,423.333,818.733,480.417,375.283,190.217,95.467,73.083,b'White UV',12.5 mA,b'OK Read',9:44:29
56C,4,64,150,1648.783,264.25,44.517,49.183,47.933,30.15,25.967,44.4,127.917,99.267,154.833,86.617,199.033,218.117,617.683,939.667,663.95,207.883,b'UV IR',12.5 mA,b'OK Read',9:44:31
56C,4,64,150,1416.4,479.633,1174.2,450.083,1513.717,2284.2,500.683,808.917,8478.65,1053.667,1188.15,438.7,842.867,514.633,836.717,1032.867,721.45,261.467,b'White UV IR',12.5 mA,b'OK Read',9:44:32
56C,4,64,150,124.883,551.433,2095.2,761.55,2863.45,4391.783,927.917,1492.45,16170.733,1907.267,2132.767,746.067,1418.833,756.983,582.633,277.717,146.467,120.183,b'White',25 mA,b'OK Read',9:44:34
56C,4,64,150,49,42.767,47.3,44.717,66.85,37.7,41.2,69.667,145.1,120.333,187.883,98.5,224.667,255.183,1096.65,1824.167,1376.717,428.75,b'IR',25 mA,b'OK Read',9:44:35
56C,4,64,150,2526.133,366.6,38.95,46.2,26.483,21.533,11.65,20.033,110.733,78.217,121.767,73.35,173.4,183.9,151.867,97.017,37.967,19.483,b'UV',25 mA,b'OK Read',9:44:36
56C,4,64,150,156.5,577.4,2120.25,794.333,2917.683,4417.633,961.95,1548.183,16205.1,1957.667,2270.2,778.2,1470.1,826.833,1525.967,2004.867,1489.55,534.317,b'White IR',25 mA,b'OK Read',9:44:38
56C,4,64,150,1854.283,800.417,2110.5,786.883,2863.45,4389.633,929.7,1495.067,16145.917,1908.017,2132.767,751.667,1418.833,756.983,582.633,277.717,149.717,125.05,b'White UV',25 mA,b'OK Read',9:44:39
56C,4,64,150,1761.017,291.75,59.817,68.55,75.683,43.083,44.783,74.883,147,127.1,172.217,104.083,224.667,256.6,1096.65,1824.167,1379.967,433.617,b'UV IR',25 mA,b'OK Read',9:44:41
56C,4,64,150,1123.95,725.567,2129.983,807.75,2917.683,4416.567,962.85,1549.05,16189.817,1956.15,2268.467,781.7,1468.6,826.833,1509.9,1997.267,1488.45,539.183,b'White UV IR',25 mA,b'OK Read',9:44:42
56C,4,64,150,192.867,950.1,3187.317,1181.817,4575.217,7064.767,1487.7,2383.233,25739.517,2988,3444.433,1157.533,2178.767,1106.25,838.183,388.033,213.717,185.133,b'White',50 mA,b'OK Read',9:44:44
56C,4,64,150,79.033,70.267,75.133,76,121.1,61.383,76.133,127.133,181.367,172.983,234.85,131.333,275.933,322.183,1933.367,3374.433,2820.7,914.333,b'IR',50 mA,b'OK Read',9:44:45
56C,4,64,150,3014.6,427.7,43.133,53.65,29.017,22.617,12.533,21.767,112.633,80.467,121.767,75.45,173.4,183.9,151.867,97.017,39.05,21.117,b'UV',50 mA,b'OK Read',9:44:46
56C,4,64,150,199.183,678.217,2362.317,909.1,3293.6,4967.95,1102.567,1775.45,18079.9,2205.85,2482.433,889.983,1664.617,962.267,2399.183,3568.45,2943.283,1032.883,b'White IR',50 mA,b'OK Read',9:44:48
56C,4,64,150,1685.133,1121.183,3085.767,1156.483,4389.783,6769.683,1425,2283.967,24634.117,2866.917,3199.15,1114.917,2089.8,1066.333,808.983,374.733,209.383,181.9,b'White UV',50 mA,b'OK Read',9:44:49
56C,4,64,150,1179.283,236.767,83.467,90.917,126.15,64.617,78.817,130.617,181.367,176.733,234.85,134.817,275.933,323.6,1923.15,3364.917,2823.95,917.583,b'UV IR',50 mA,b'OK Read',9:44:51
