Fruit number,Read number,gain,integration time,410 nm,435 nm,460 nm,485 nm,510 nm,535 nm,565 nm,585 nm,610 nm,645 nm,680 nm,705 nm,730 nm,760 nm,810 nm,860 nm,900 nm,940 nm,led,led current,saturation check,time
31B,4,64,50,137.55,132.9,150.25,129.65,215.7,129.25,147.8,240.35,297.85,270.75,412.3,194.9,420.7,508.95,3149.75,5786.35,5041.45,1817.3,b'IR',100 mA,b'OK Read',11:18:42
31B,4,64,50,3167.95,499.5,91.8,67.05,53,61.4,40.3,54.85,177.55,83.5,140.9,94.3,239.75,256.6,175.25,119.85,48.8,29.25,b'UV',100 mA,b'OK Read',11:18:43
31B,4,64,50,327.25,1306,3647.8,2043.25,5509.95,8464.8,3039,4056.8,21598.5,2276.55,3423.55,1070.9,2202.9,1347.15,3749.9,6014.6,5210.7,1997.55,b'White IR',100 mA,b'OK Read',11:18:44
31B,4,64,50,2423.4,1970.5,4511.8,2490.35,6910.1,10875,3804.8,5015.5,27761.35,2684.9,4091.6,1232.3,2569.3,1355.75,994.45,462.2,270.15,263.1,b'White UV',100 mA,b'OK Read',11:18:45
31B,4,64,50,1536.55,352.85,166.95,152,223.25,135.7,153.15,248.15,303.55,277.5,407.05,203.3,425.2,508.95,3127.85,5752.1,5044.7,1822.2,b'UV IR',100 mA,b'OK Read',11:18:46
31B,4,64,50,1100.25,1411.4,3614.45,2020.85,5392.6,8290.35,2982.55,3983.65,21191.85,2238.2,3392.25,1058.35,2175.75,1330.05,3636,5894.8,5171.65,2007.3,b'White UV IR',100 mA,b'OK Read',11:18:47
31B,4,64,100,94.85,345.975,1293.85,672.875,1672.65,2615.375,925.675,1231.675,6878.775,706.2,1111.625,353.125,789.325,515.35,372.375,202.575,97.65,73.075,b'White',12.5 mA,b'OK Read',11:18:49
31B,4,64,100,49.8,50.4,66.775,35.775,54.875,58.15,41.65,62.7,183.275,93.625,182.65,92.2,253.3,284.4,593.6,924.45,603.725,194.875,b'IR',12.5 mA,b'OK Read',11:18:50
31B,4,64,100,1678.825,295.575,73.05,44.7,43.525,53.3,33.6,45.725,171.825,75.575,153.95,85.925,232.95,254.475,173.05,119.825,47.2,21.925,b'UV',12.5 mA,b'OK Read',11:18:50
31B,4,64,100,109.075,357.425,1298.025,686.3,1710.5,2642.825,945.825,1261.7,6918.85,734.4,1150.75,367.8,811.95,549.55,799.475,1012.9,657.45,250.925,b'White IR',12.5 mA,b'OK Read',11:18:51
31B,4,64,100,1626.65,586.55,1308.45,693,1689.7,2629.9,935.075,1242.125,6898.8,715.225,1114.225,361.5,793.85,517.475,374.55,202.575,100.9,80.4,b'White UV',12.5 mA,b'OK Read',11:18:52
31B,4,64,100,1560.25,288.7,85.55,58.125,64.325,64.625,48.375,70.525,189,100.4,185.275,100.6,257.825,288.675,602.35,933,607,199.75,b'UV IR',12.5 mA,b'OK Read',11:18:53
31B,4,64,100,1527.05,581.975,1314.725,704.175,1714.275,2639.6,951.2,1268.25,6921.725,740.05,1145.525,375.125,818.725,551.7,799.475,1015.75,659.075,258.225,b'White UV IR',12.5 mA,b'OK Read',11:18:54
31B,4,64,100,149.375,689.675,2308.05,1222.8,3224.225,5054.65,1782.825,2357.55,13127.5,1302.975,2014.475,608.8,1307.25,761.25,558.55,279.625,148.075,126.675,b'White',25 mA,b'OK Read',11:18:56
31B,4,64,100,66.4,61.875,79.3,51.425,79.475,69.475,59.125,90.125,200.475,120.7,195.7,107.925,278.2,322.9,1047,1791.825,1243.275,404.375,b'IR',25 mA,b'OK Read',11:18:57
31B,4,64,100,2271.625,378.05,81.375,53.65,47.3,54.925,34.925,48.325,171.825,78.975,156.575,89.075,235.225,252.325,173.05,119.825,47.2,24.35,b'UV',25 mA,b'OK Read',11:18:58
31B,4,64,100,175.475,710.3,2326.85,1249.625,3279.1,5078.875,1812.375,2408.475,13167.6,1353.75,1991,640.25,1359.275,829.7,1430.325,1948.75,1345.8,514,b'White IR',25 mA,b'OK Read',11:18:59
31B,4,64,100,2079.55,985.25,2331.025,1245.175,3226.1,5040.125,1784.175,2360.15,13101.725,1308.625,2004.05,619.275,1314.05,763.4,558.55,282.475,151.35,133.975,b'White UV',25 mA,b'OK Read',11:18:59
31B,4,64,100,1977.6,359.725,102.25,78.25,92.725,77.55,67.175,99.275,206.2,128.6,200.925,118.4,284.975,325.025,1047,1788.975,1246.525,411.7,b'UV IR',25 mA,b'OK Read',11:19:00
31B,4,64,100,1799.75,966.9,2345.625,1272,3280.975,5069.2,1816.425,2413.7,13153.275,1359.375,1996.2,649.675,1363.8,833.975,1419.375,1943.05,1349.05,521.325,b'White UV IR',25 mA,b'OK Read',11:19:01
31B,4,64,100,253.725,1395.375,3987.975,2177.35,6066.225,9479.3,3329.2,4389.85,24299.05,2372.425,3627.1,1077.2,2259.425,1210.325,895.875,422.275,239.225,224.125,b'White',50 mA,b'OK Read',11:19:03
31B,4,64,100,92.475,87.075,104.35,80.475,126.775,90.475,91.35,143.675,234.825,172.6,279.2,139.375,327.95,389.175,1833.35,3306.9,2530.5,855.05,b'IR',50 mA,b'OK Read',11:19:04
31B,4,64,100,2776.7,449.075,87.65,62.6,51.1,58.15,37.625,50.95,174.7,81.225,138.3,92.2,237.475,254.475,175.225,119.825,48.825,26.8,b'UV',50 mA,b'OK Read',11:19:05
31B,4,64,100,284.55,1283.1,3660.35,2025.35,5496.7,8564.95,3049.75,4047.65,21967.95,2223.525,3360.95,1037.375,2153.125,1248.8,2468.55,3572.25,2702.975,1040.2,b'White IR',50 mA,b'OK Read',11:19:06
31B,4,64,100,2262.125,1693.225,3983.8,2190.775,5971.625,9382.375,3307.7,4362.425,24118.625,2349.875,3467.925,1084.525,2261.7,1208.175,889.3,419.425,240.85,229,b'White UV',50 mA,b'OK Read',11:19:07
31B,4,64,100,2048.725,389.525,129.375,107.3,140.025,98.55,98.075,152.825,240.55,181.625,287.025,149.85,334.725,391.325,1826.775,3301.2,2538.625,862.375,b'UV IR',50 mA,b'OK Read',11:19:07
31B,4,64,100,1629.025,1452.65,3576.875,1996.275,5341.525,8311.35,2975.85,3949.7,21375.15,2175,3183.5,1021.65,2107.9,1227.425,2409.4,3526.6,2699.725,1047.5,b'White UV IR',50 mA,b'OK Read',11:19:08
31B,4,64,100,298.775,1697.825,4589,2586.45,7210.975,11358.025,3998.25,5259.725,28944.075,2802.25,4253.35,1282.575,2664.275,1400.625,1031.675,482.2,276.65,265.525,b'White',100 mA,b'OK Read',11:19:10
31B,4,64,100,137.525,130.6,150.25,127.425,211.925,127.625,145.1,237.725,294.975,267.375,375.75,191.75,411.625,491.825,2992.05,5498.175,5007.275,1841.675,b'IR',100 mA,b'OK Read',11:19:11
31B,4,64,100,3073.1,490.325,93.9,69.3,54.875,61.375,38.95,53.55,174.7,83.475,140.9,94.3,239.75,254.475,175.225,119.825,50.45,26.8,b'UV',100 mA,b'OK Read',11:19:12
31B,4,64,100,324.85,1283.1,3593.575,2036.525,5462.625,8417.95,3052.425,4071.175,21609.975,2276.55,3415.725,1073,2198.375,1334.35,3596.6,5735,5166.75,2024.375,b'White IR',100 mA,b'OK Read',11:19:13
31B,4,64,100,2359.35,1936.1,4453.35,2503.75,6877.95,10842.7,3837.05,5050.75,27804.3,2697.325,3968.925,1244.85,2576.075,1355.725,998.8,465.075,271.775,263.1,b'White UV',100 mA,b'OK Read',11:19:14
31B,4,64,100,1489.125,348.275,166.95,145.3,221.375,134.075,150.475,244.25,297.825,273,399.25,199.1,416.15,493.975,2965.775,5461.1,5007.275,1851.4,b'UV IR',100 mA,b'OK Read',11:19:15
31B,4,64,100,1071.8,1379.325,3549.75,2014.175,5343.425,8235.425,2998.7,3998.025,21209.05,2239.3,3366.15,1061.475,2164.45,1312.95,3432.325,5580.925,5117.925,2038.975,b'White UV IR',100 mA,b'OK Read',11:19:16
31B,4,64,150,94.85,339.1,1264.633,670.65,1668.867,2601.9,932.383,1238.2,6876.85,707.7,1108.133,353.483,785.567,513.217,370.9,201.633,97.633,73.083,b'White',12.5 mA,b'OK Read',11:19:18
31B,4,64,150,50.583,51.933,66.783,35.767,55.5,58.15,41.2,62.7,181.367,92.5,161.783,90.817,250.3,282.267,587.017,920.65,604.283,194.883,b'IR',12.5 mA,b'OK Read',11:19:19
31B,4,64,150,1620.333,290.233,76.517,46.2,44.15,53.85,32.25,45.283,169.917,75.2,153.083,85.233,232.2,250.9,172.317,119.833,46.65,22.733,b'UV',12.5 mA,b'OK Read',11:19:21
31B,4,64,150,109.083,349.8,1267.417,681.083,1691.583,2624.517,952.983,1268.667,6920.767,735.533,1141.183,368.15,808.183,546,794.383,1010.05,657.433,251.733,b'White IR',12.5 mA,b'OK Read',11:19:22
31B,4,64,150,1549.2,569.767,1270.2,691.517,1685.267,2621.283,944.933,1253,6907.4,718.983,1069.867,362.55,790.083,514.633,372.367,203.533,100.9,79.583,b'White UV',12.5 mA,b'OK Read',11:19:24
31B,4,64,150,1504.933,284.117,87.65,58.117,65.6,65.7,47.467,69.667,187.1,99.267,165.267,99.2,256.333,286.55,597.25,930.15,607.533,199.75,b'UV IR',12.5 mA,b'OK Read',11:19:25
31B,4,64,150,1460.667,566.7,1278.55,701.933,1707.983,2634.217,960.15,1277.383,6928.4,743.05,1144.667,376.533,814.217,548.85,794.383,1011.95,661.783,258.217,b'White UV IR',12.5 mA,b'OK Read',11:19:26
31B,4,64,150,150.183,669.05,2241.283,1219.083,3215.383,5042.267,1798.5,2375.383,13127.5,1307.867,1929.233,611.95,1301.233,756.983,557.817,281.517,147.55,126.683,b'White',25 mA,b'OK Read',11:19:28
31B,4,64,150,66.4,65.683,83.467,52.167,79.467,71.083,57.317,88.817,198.55,119.583,196.583,106.883,277.433,320.75,1035.317,1778.517,1244.367,404.383,b'IR',25 mA,b'OK Read',11:19:29
31B,4,64,150,2132.517,363.55,86.25,55.15,49.2,58.15,34.933,47.883,171.833,78.217,154.833,88.717,235.217,255.183,173.767,119.833,47.733,24.367,b'UV',25 mA,b'OK Read',11:19:31
31B,4,64,150,177.05,691.967,2262.15,1242.933,3255.75,5054.117,1827.167,2424.15,13169.5,1358.25,2063.183,642.683,1352.5,826.833,1420.817,1940.2,1348.517,516.45,b'White IR',25 mA,b'OK Read',11:19:32
31B,4,64,150,1977.583,951.633,2257.983,1244.417,3217.917,5025.033,1802.983,2380.617,13114.133,1315.383,1930.967,623.117,1310.283,761.267,559.283,281.517,151.883,134.8,b'White UV',25 mA,b'OK Read',11:19:34
31B,4,64,150,1882.75,349.8,105.733,78.983,93.35,78.617,66.283,99.267,206.183,128.6,200.05,118.05,284.967,323.6,1036.783,1778.517,1248.7,412.5,b'UV IR',25 mA,b'OK Read',11:19:35
31B,4,64,150,1719.917,933.3,2271.883,1262.3,3264.583,5035.8,1834.333,2432.867,13159.95,1365.017,1993.6,652.467,1357.017,828.267,1409.133,1930.683,1351.767,522.95,b'White UV IR',25 mA,b'OK Read',11:19:36
31B,4,64,150,252.933,1339.617,3866.25,2153.517,5971.617,9346.833,3348.9,4405.967,24221.733,2375.817,3491.417,1081.383,2248.133,1201.767,893.667,420.383,239.767,224.117,b'White',50 mA,b'OK Read',11:19:38
31B,4,64,150,91.683,90.117,108.517,78.983,127.4,92.617,89.567,142.8,232.917,171.467,283.55,138.317,325.683,386.333,1803.417,3264.1,2535.367,859.117,b'IR',50 mA,b'OK Read',11:19:39
31B,4,64,150,2646.267,435.333,91.817,64.083,52.983,60.317,37.617,50.5,173.733,81.217,139.167,91.517,236.717,253.75,173.767,119.833,48.817,25.983,b'UV',50 mA,b'OK Read',11:19:41
31B,4,64,150,282.967,1235.75,3532.35,2008.95,5439.3,8477.733,3080.2,4080.3,21984.167,2235.183,3366.15,1042.267,2145.6,1243.1,2440.083,3528.5,2710.033,1045.883,b'White IR',50 mA,b'OK Read',11:19:42
31B,4,64,150,2148.317,1622.2,3860.683,2178.85,5908.55,9296.217,3341.733,4396.383,24091.9,2363.033,3467.05,1091.867,2249.633,1201.767,889.3,420.383,243.017,230.617,b'White UV',50 mA,b'OK Read',11:19:44
31B,4,64,150,1979.167,383.4,132.167,108.8,141.283,100.15,97.633,151.517,238.65,180.5,283.55,148.8,331.717,387.75,1794.65,3254.6,2535.367,867.233,b'UV IR',50 mA,b'OK Read',11:19:45
31B,4,64,150,1582.383,1397.667,3471.133,1967.217,5245.033,8175.1,2989.733,3961.017,21327.417,2173.5,3265.267,1020.617,2097.35,1217.45,2345.167,3477.15,2695.933,1049.133,b'White UV IR',50 mA,b'OK Read',11:19:46
31B,4,64,150,306.683,1712.333,4392.133,2791.367,7193.95,12238.433,4098.567,5390.783,29408.967,2827.817,4274.233,1316.8,2676.333,1425.583,1049.917,502.167,280.983,269.583,b'White',100 mA,b'OK Read',11:19:48
31B,4,64,150,140.7,140.533,165.55,128.167,215.7,138.933,143.3,235.967,303.567,267.733,391.417,196.3,440.283,520.333,2914.667,5331.75,4973.1,1854.65,b'IR',100 mA,b'OK Read',11:19:49
31B,4,64,150,2779.067,465.883,114.083,73.033,61.817,73.233,39.417,53.117,187.1,87.233,179.183,100.6,272.917,293.667,198.6,136.95,54.25,29.233,b'UV',100 mA,b'OK Read',11:19:51
31B,4,64,150,322.483,1218.95,3383.483,2035.783,5436.767,8308.65,3095.433,4117.75,21720.7,2293.833,3413.133,1084.183,2186.3,1328.633,3510.433,5558.1,5144.517,2038.167,b'White IR',100 mA,b'OK Read',11:19:52
31B,4,64,150,2137.25,1816.2,4175.1,2523.117,6893.717,10763.017,3911.383,5133.9,28017.167,2733.05,4108.967,1266.5,2567.783,1362.85,1017.8,477.433,277.733,266.35,b'White UV',100 mA,b'OK Read',11:19:54
31B,4,64,150,1361.083,336.05,178.083,144.567,222.017,137.85,148.683,241.2,297.833,271.5,382.717,199.1,423.683,497.533,2869.383,5286.1,4978.517,1864.4,b'UV IR',100 mA,b'OK Read',11:19:55
31B,4,64,150,981.683,1302.967,3325.05,2014.917,5330.817,8149.267,3039,4041.117,21298.783,2252.467,3347.017,1071.6,2151.633,1307.25,3322.067,5405.933,5083.75,2054.417,b'White UV IR',100 mA,b'OK Read',11:19:57
31C,1,64,50,90.1,357.45,1243.75,643.8,1816.45,2965.9,585.75,932.55,6781.4,724.25,908.1,335.3,759.95,487.55,350.45,194,91.15,68.2,b'White',12.5 mA,b'OK Read',11:20:20
