Fruit,spot,gain,integration time,410 nm,435 nm,460 nm,485 nm,510 nm,535 nm,565 nm,585 nm,610 nm,645 nm,680 nm,705 nm,730 nm,760 nm,810 nm,860 nm,900 nm,940 nm,led,led current,saturation check,time,Fruit.1,phenols (FW),phenols (DW),carotene (FW),carotene (DW),%DM
29,1,64,50,0.567581769,0.518198835,0.509927132,0.408643522,0.460666714,0.649440089,0.578701345,0.635220507,0.687372463,0.794852015,1.308451482,0.780322563,1.385832987,1.220016066,0.905321974,1.01855886,0.644950908,0.579361009,b'White',100 mA,b'OK Read',09:42:31,29,69.15093263,368.2924834,2.626239192,13.98714547,18.77609122
29,2,64,50,0.546439499,0.487756617,0.485414422,0.40046626,0.455423346,0.620439069,0.587533322,0.640154915,0.719830949,0.786346605,1.415802306,0.785550101,1.290107386,1.189152855,0.929997668,1.07908429,0.654052471,0.587974408,b'White',100 mA,b'OK Read',09:55:18,29,69.15093263,368.2924834,2.626239192,13.98714547,18.77609122
29,3,64,50,0.571962831,0.586366008,0.648446017,0.421056687,0.49045101,0.825899064,0.57472082,0.615738936,0.740930935,0.756703106,1.635891499,0.760203289,1.567114586,1.444004687,1.021423225,1.142081453,0.635540661,0.55731179,b'White',100 mA,b'OK Read',10:08:55,29,69.15093263,368.2924834,2.626239192,13.98714547,18.77609122
30,1,64,50,0.458553916,0.400073636,0.389302256,0.339807762,0.370576444,0.470377229,0.491987897,0.538478135,0.602821488,0.672701995,1.085377529,0.673737598,1.20850218,1.059040996,0.879981415,0.950616955,0.555867717,0.482706829,b'White',100 mA,b'OK Read',10:22:17,30,49.51120353,334.7746974,6.67323718,45.12172596,14.78941029
30,2,64,50,0.542648281,0.495474398,0.509818514,0.365875838,0.400252027,0.623264265,0.548864519,0.600158609,0.80333755,0.74345224,1.788996112,0.776351496,1.843100032,1.691541502,1.231062977,1.413336074,0.610830016,0.538392036,b'White',100 mA,b'OK Read',10:33:41,30,49.51120353,334.7746974,6.67323718,45.12172596,14.78941029
30,3,64,50,0.511930799,0.467715561,0.48667443,0.360054908,0.390225693,0.62271846,0.546538395,0.595070605,0.707334517,0.731490225,1.396609471,0.76120016,1.749328041,1.493993397,1.093741262,1.195388426,0.586006655,0.520451937,b'White',100 mA,b'OK Read',10:42:21,30,49.51120353,334.7746974,6.67323718,45.12172596,14.78941029
31,1,64,50,0.505227026,0.409466104,0.383413182,0.382488362,0.417527382,0.511452305,0.561860852,0.627253319,0.645350941,0.779680498,1.073200007,0.763191756,0.977638689,0.836584169,0.746169452,0.825747531,0.619561211,0.549247746,b'White',100 mA,b'OK Read',11:30:56,31,58.99640653,342.3884796,5.82094927,33.78215874,17.23083867
31,2,64,50,0.492063633,0.417222079,0.401274529,0.360966943,0.397418107,0.524307426,0.520283736,0.560022864,0.678383017,0.692029711,1.312400719,0.717755944,1.201055257,1.115720045,0.874957938,1.001630832,0.578340764,0.505851572,b'White',100 mA,b'OK Read',11:40:56,31,58.99640653,342.3884796,5.82094927,33.78215874,17.23083867
31,3,64,50,0.542912901,0.478915613,0.488858763,0.391860565,0.425894767,0.653192913,0.553221169,0.618948849,0.739195846,0.79560881,1.454234104,0.781296235,1.361156317,1.27435251,0.950886924,1.043628089,0.622384274,0.565036375,b'White',100 mA,b'OK Read',11:50:20,31,58.99640653,342.3884796,5.82094927,33.78215874,17.23083867
32,1,64,50,0.548726222,0.510139437,0.510008128,0.396695434,0.451574335,0.651612027,0.572424845,0.62426287,0.70555332,0.775895324,1.342616815,0.767157359,1.190146706,1.086842301,0.867255392,0.944206397,0.627258452,0.560237313,b'White',100 mA,b'OK Read',11:58:52,32,60.79563096,368.4708092,5.350491267,32.42831459,16.49944295
32,2,64,50,0.566888019,0.532231158,0.526562202,0.392929359,0.441604383,0.637749196,0.563404733,0.612238957,0.695919501,0.765086163,1.281976237,0.74255641,1.16240279,1.069604255,0.835531192,0.951261903,0.617619579,0.55007635,b'White',100 mA,b'OK Read',12:11:55,32,60.79563096,368.4708092,5.350491267,32.42831459,16.49944295
32,3,64,50,0.56968069,0.582044516,0.645084372,0.409601594,0.472638585,0.883988935,0.570260047,0.62279424,0.793482328,0.786816988,1.728080719,0.766701885,1.719037572,1.579970585,1.078585839,1.203438138,0.640060386,0.572717875,b'White',100 mA,b'OK Read',12:19:42,32,60.79563096,368.4708092,5.350491267,32.42831459,16.49944295
33,1,64,50,0.484442258,0.414449848,0.412145743,0.354387716,0.392350875,0.541744085,0.547568708,0.602139346,0.686520161,0.759526304,1.389442635,0.734196663,1.193785471,1.107896405,0.866618163,0.951518036,0.607828138,0.53461594,b'White',100 mA,b'OK Read',12:36:38,33,62.50054615,328.2085977,5.522985084,29.0028056,19.04293385
33,2,64,50,0.476554717,0.410748413,0.406426631,0.344032609,0.37912113,0.522289238,0.535560436,0.57772082,0.641285126,0.718379337,1.342261462,0.698924583,1.186029444,1.132112609,0.845634355,0.986930392,0.568821279,0.51236225,b'White',100 mA,b'OK Read',12:44:39,33,62.50054615,328.2085977,5.522985084,29.0028056,19.04293385
33,3,64,50,0.484967293,0.427091322,0.430051471,0.36111023,0.397025574,0.552216364,0.520888047,0.566977521,0.657990629,0.710871662,1.297683513,0.701000027,1.117203683,1.072037053,0.834932932,1.011985518,0.576219629,0.524054566,b'White',100 mA,b'OK Read',12:52:24,33,62.50054615,328.2085977,5.522985084,29.0028056,19.04293385
34,1,64,50,0.472843404,0.412671048,0.408241111,0.354480108,0.396463396,0.529964604,0.550640462,0.601707943,0.646682596,0.750511234,1.149797499,0.722003732,1.005358856,0.950672369,0.776121197,0.922775593,0.60337787,0.545928612,b'White',100 mA,b'OK Read',13:02:48,34,69.91615283,424.6931928,4.435840759,26.94472305,16.46274393
34,2,64,50,0.492084293,0.410558663,0.389624236,0.362750535,0.401983929,0.510211281,0.515607386,0.567631034,0.656642944,0.709232737,1.135839382,0.684888128,0.964711753,0.863076801,0.739434408,0.843802779,0.575870637,0.512059631,b'White',100 mA,b'OK Read',13:12:30,34,69.91615283,424.6931928,4.435840759,26.94472305,16.46274393
34,3,64,50,0.489299497,0.415685333,0.406086218,0.364917185,0.405551395,0.527896464,0.520605879,0.577617673,0.645893171,0.724150714,1.123426789,0.690986095,1.001624256,0.959260618,0.764729874,0.91092967,0.58138813,0.523354758,b'White',100 mA,b'OK Read',13:20:47,34,69.91615283,424.6931928,4.435840759,26.94472305,16.46274393
35,1,64,50,0.496605843,0.401653128,0.375659984,0.368515876,0.404393461,0.49332076,0.564035191,0.60656959,0.598438927,0.750077059,0.78729426,0.703391779,0.703858557,0.648623141,0.581288616,0.650481477,0.598409981,0.552395468,b'White',100 mA,b'OK Read',08:50:41,35,62.26173832,347.6919315,6.792332681,37.93082771,17.9071565
35,2,64,50,0.445372947,0.365217002,0.345130838,0.344414594,0.382085602,0.455419642,0.502616209,0.543333575,0.564573401,0.66420336,0.802380651,0.634193244,0.674403986,0.619541401,0.554057228,0.594904526,0.546089101,0.504224902,b'White',100 mA,b'OK Read',08:59:59,35,62.26173832,347.6919315,6.792332681,37.93082771,17.9071565
35,3,64,50,0.460270223,0.376258341,0.358231368,0.340202636,0.363046796,0.448817834,0.548558533,0.589318566,0.578874365,0.732366647,0.800824317,0.681332523,0.694306758,0.673171555,0.587043741,0.682365912,0.567391734,0.533392431,b'White',100 mA,b'OK Read',09:08:11,35,62.26173832,347.6919315,6.792332681,37.93082771,17.9071565
36,1,64,50,0.406059995,0.339059782,0.326373824,0.32473321,0.356923406,0.421138118,0.496149525,0.528936562,0.522772792,0.647595266,0.788797368,0.614769808,0.658614684,0.595236812,0.522369668,0.546121792,0.531609558,0.48395363,b'White',100 mA,b'OK Read',09:23:33,36,58.64352129,290.2574064,5.881260646,29.10942973,20.20397068
36,2,64,50,0.481503304,0.386146461,0.366816677,0.357218083,0.384361494,0.46511324,0.540388968,0.584028646,0.572650108,0.719914378,0.806478843,0.680189672,0.73173512,0.66561504,0.605317854,0.69310561,0.581699604,0.52103348,b'White',100 mA,b'OK Read',09:32:49,36,58.64352129,290.2574064,5.881260646,29.10942973,20.20397068
36,3,64,50,0.469595832,0.441531331,0.472031557,0.358303,0.389113971,0.686531311,0.53039656,0.573726765,0.698962019,0.726259881,1.497795553,0.683223685,1.402874222,1.30309144,0.830868636,0.958013522,0.574366299,0.51660632,b'White',100 mA,b'OK Read',09:41:58,36,58.64352129,290.2574064,5.881260646,29.10942973,20.20397068
37,1,64,50,0.448837823,0.392888935,0.390938341,0.348093491,0.379047695,0.503109381,0.507984571,0.549546733,0.588441404,0.687561121,0.961983908,0.640150185,0.814369751,0.784332937,0.620710272,0.704096531,0.558877763,0.498153,b'White',100 mA,b'OK Read',09:56:34,37,53.99969599,355.0098296,5.169477756,33.98566202,15.2107608
37,2,64,50,0.45711313,0.395994495,0.391532217,0.352044306,0.382473692,0.493623351,0.522031372,0.56684511,0.630844296,0.707328889,1.021088399,0.6685842,0.832741813,0.829573996,0.654826099,0.76061037,0.57082539,0.506104728,b'White',100 mA,b'OK Read',10:06:18,37,53.99969599,355.0098296,5.169477756,33.98566202,15.2107608
37,3,64,50,0.442434581,0.409698085,0.431485146,0.34442154,0.378867159,0.558150356,0.522474148,0.561286253,0.665851052,0.698054978,1.195773032,0.661006006,1.01888316,1.032018214,0.761242727,0.894904505,0.56595487,0.502792266,b'White',100 mA,b'OK Read',10:15:37,37,53.99969599,355.0098296,5.169477756,33.98566202,15.2107608
38,1,64,50,0.437106684,0.37247355,0.361977677,0.342244789,0.374140805,0.464944089,0.477077341,0.52288846,0.56948505,0.660120383,0.979518225,0.616017911,0.818119462,0.78943323,0.630142001,0.763380066,0.522172674,0.487290785,b'White',100 mA,b'OK Read',10:30:52,38,78.57423553,413.1739879,5.862842515,30.82911346,19.01722708
38,2,64,50,0.448774262,0.390147602,0.385086408,0.350634484,0.380288312,0.501897322,0.505215153,0.547355327,0.624958944,0.687004072,1.035595808,0.65124102,0.857599153,0.818415777,0.647090499,0.755759449,0.552323954,0.4912827,b'White',100 mA,b'OK Read',10:39:29,38,78.57423553,413.1739879,5.862842515,30.82911346,19.01722708
38,3,64,50,0.483584522,0.456095162,0.481813285,0.354714163,0.394878118,0.616857023,0.497335666,0.540379956,0.680426353,0.692493706,1.276393968,0.665161832,1.154708772,1.133566221,0.819237546,0.953298829,0.55385863,0.48463222,b'White',100 mA,b'OK Read',10:52:56,38,78.57423553,413.1739879,5.862842515,30.82911346,19.01722708
39,1,64,50,0.468507062,0.416876985,0.429981123,0.356038655,0.388739265,0.549627562,0.50829114,0.555617082,0.618227089,0.698507286,1.154630496,0.65968424,1.083755678,1.081683254,0.78783759,0.914981653,0.558211159,0.495113572,b'White',100 mA,b'OK Read',11:39:04,39,65.77039091,335.5529717,5.847824449,29.83492791,19.60059855
39,2,64,50,0.464883612,0.411377558,0.41302272,0.350637048,0.386619464,0.517525437,0.503178706,0.547684412,0.591140469,0.684613402,1.048128455,0.653153806,0.889145324,0.84602747,0.698899147,0.772067662,0.560928232,0.500660286,b'White',100 mA,b'OK Read',11:49:04,39,65.77039091,335.5529717,5.847824449,29.83492791,19.60059855
39,3,64,50,0.452067038,0.406127226,0.403207486,0.341535113,0.369258576,0.484264308,0.456536214,0.494042795,0.603213225,0.62052809,1.189563505,0.616556059,1.08400531,1.050669457,0.799061627,0.957312792,0.514074643,0.451602653,b'White',100 mA,b'OK Read',12:00:55,39,65.77039091,335.5529717,5.847824449,29.83492791,19.60059855
40,1,64,50,0.440116088,0.39750148,0.402081785,0.348455418,0.375740741,0.481407644,0.475364412,0.517994891,0.58061733,0.648616899,1.121191001,0.616830548,0.991037587,0.988569541,0.708300579,0.822233509,0.543029623,0.484644255,b'White',100 mA,b'OK Read',12:12:52,40,63.70532365,352.6898484,5.469439671,30.28029273,18.06270408
40,2,64,50,0.432687572,0.390722046,0.390872315,0.351384944,0.369444309,0.460003836,0.480356918,0.518244748,0.564891099,0.62984693,1.129754628,0.606311482,0.95332219,0.977214046,0.701380532,0.846238835,0.535146306,0.478138789,b'White',100 mA,b'OK Read',12:21:02,40,63.70532365,352.6898484,5.469439671,30.28029273,18.06270408
40,3,64,50,0.441071567,0.385915526,0.37903641,0.353880625,0.371217647,0.436142954,0.463157171,0.505977101,0.539665266,0.640572872,1.007874943,0.592912197,0.850502307,0.820746891,0.659435155,0.762789295,0.524609493,0.474790578,b'White',100 mA,b'OK Read',12:32:52,40,63.70532365,352.6898484,5.469439671,30.28029273,18.06270408
41,1,64,50,0.473838108,0.410519095,0.406734876,0.345404977,0.371264748,0.4943245,0.504014344,0.547598294,0.56976306,0.692455592,0.936304205,0.657026339,0.865898237,0.876736093,0.706796156,0.7856477,0.563905013,0.492093333,b'White',100 mA,b'OK Read',12:45:50,41,66.2438373,602.3454075,8.882894933,80.77084883,10.9976496
41,2,64,50,0.470889801,0.399330002,0.386739439,0.345461955,0.364964827,0.450313437,0.492296104,0.533330688,0.542071892,0.669535673,0.951176563,0.639260503,0.843970028,0.828542548,0.684806614,0.807723657,0.541053145,0.486675062,b'White',100 mA,b'OK Read',12:53:33,41,66.2438373,602.3454075,8.882894933,80.77084883,10.9976496
41,3,64,50,0.535235342,0.519244891,0.571196872,0.376020647,0.410509092,0.721623986,0.522779609,0.566963179,0.685299216,0.722611727,1.79032542,0.69412292,1.627045639,1.653552328,1.027715738,1.212466792,0.581111123,0.520201753,b'White',100 mA,b'OK Read',13:01:47,41,66.2438373,602.3454075,8.882894933,80.77084883,10.9976496
42,1,64,50,0.439846618,0.370518937,0.359140829,0.341596645,0.375785994,0.464165791,0.492301297,0.544858402,0.569739414,0.691847871,0.884686274,0.648536354,0.792371436,0.736361114,0.650490764,0.73934415,0.558816297,0.504941244,b'White',100 mA,b'OK Read',13:18:27,42,58.55029723,306.1268939,6.334503885,33.11959273,19.12615272
42,2,64,50,0.497653668,0.42205684,0.409760919,0.36113519,0.393561969,0.518870214,0.510386656,0.560896662,0.608028215,0.708426634,1.010326957,0.680307551,0.892994895,0.847756618,0.730040653,0.812615471,0.571064933,0.514276436,b'White',100 mA,b'OK Read',13:25:54,42,58.55029723,306.1268939,6.334503885,33.11959273,19.12615272
42,3,64,50,0.503073841,0.476644525,0.513209312,0.372355635,0.413260482,0.724013268,0.518163512,0.565052918,0.703149504,0.715026108,1.624781759,0.693286706,1.462054418,1.388506001,0.881581979,1.038337655,0.587741606,0.528502492,b'White',100 mA,b'OK Read',13:33:24,42,58.55029723,306.1268939,6.334503885,33.11959273,19.12615272
43,1,64,50,0.402236355,0.363491714,0.357133406,0.332563405,0.363828896,0.448254439,0.473818901,0.474472015,0.424886231,0.475748274,0.711484378,0.610079248,1.185001842,0.938582228,0.597218796,0.609109584,0.48562517,0.434390795,b'White',100 mA,b'OK Read',09:10:03,43,82.82170373,572.6850976,0.345728692,2.390601262,14.46199737
43,2,64,50,0.410592518,0.363472276,0.353398353,0.341375206,0.373417509,0.43916812,0.466835366,0.458355207,0.406332763,0.455426439,0.62485653,0.58745051,1.127633317,0.907066782,0.58715165,0.622107871,0.475349308,0.440120294,b'White',100 mA,b'OK Read',09:20:43,43,82.82170373,572.6850976,0.345728692,2.390601262,14.46199737
43,3,64,50,0.446322163,0.383160727,0.363046737,0.359556092,0.384848234,0.448392848,0.429918914,0.437282622,0.387229424,0.455901235,0.666357013,0.542751691,1.123341571,0.867263124,0.585283653,0.593411183,0.459022786,0.433238451,b'White',100 mA,b'OK Read',09:29:39,43,82.82170373,572.6850976,0.345728692,2.390601262,14.46199737
44,1,64,50,0.426524644,0.381307445,0.369859085,0.339089482,0.363127726,0.464745545,0.423547538,0.435272495,0.420831818,0.454563082,0.573232703,0.521816929,0.937615913,0.817688897,0.560770735,0.606624279,0.444026317,0.405918336,b'White',100 mA,b'OK Read',09:38:11,44,81.28476972,584.2895779,0.208017858,1.495269863,13.91172679
44,2,64,50,0.414623677,0.364030397,0.350244292,0.340059393,0.37505779,0.443587834,0.437068991,0.438324374,0.407728626,0.439475724,0.611663875,0.538102227,0.994226366,0.834846456,0.636166213,0.680004293,0.457197025,0.407474741,b'White',100 mA,b'OK Read',09:48:26,44,81.28476972,584.2895779,0.208017858,1.495269863,13.91172679
44,3,64,50,0.440413282,0.396669804,0.38543647,0.355178767,0.378996232,0.468824877,0.469140907,0.469748221,0.395685909,0.477916388,0.594859456,0.558682526,1.093791736,0.891884375,0.638100092,0.691941403,0.480602935,0.448088827,b'White',100 mA,b'OK Read',09:58:21,44,81.28476972,584.2895779,0.208017858,1.495269863,13.91172679
45,1,64,50,0.430167101,0.392969667,0.397572529,0.355120713,0.393391671,0.504836723,0.471865164,0.488020387,0.451456506,0.514550705,0.737957301,0.586929291,1.095007176,0.973629636,0.618368229,0.725667239,0.495634557,0.455590638,b'White',100 mA,b'OK Read',10:11:10,45,101.9429544,733.7592338,0.056624439,0.407568182,13.89324313
45,2,64,50,0.453541073,0.416625097,0.422591859,0.375864101,0.413136026,0.531948159,0.514005731,0.522175992,0.457030241,0.53471725,0.644710562,0.620678148,1.070539309,0.868066998,0.620122933,0.664134711,0.52133164,0.489500344,b'White',100 mA,b'OK Read',10:24:47,45,101.9429544,733.7592338,0.056624439,0.407568182,13.89324313
45,3,64,50,0.440416469,0.395003001,0.379977397,0.365378357,0.402111497,0.482476989,0.492217442,0.496803565,0.433380296,0.507775154,0.728762177,0.60169752,1.025802721,0.792202848,0.588847495,0.603257284,0.502212152,0.470775582,b'White',100 mA,b'OK Read',10:32:56,45,101.9429544,733.7592338,0.056624439,0.407568182,13.89324313
46,1,64,50,0.416147895,0.382548804,0.381380523,0.337798149,0.365187786,0.461371402,0.47224499,0.46601621,0.389218098,0.461273048,0.539598794,0.562001513,1.042039236,0.840759479,0.572442514,0.572119867,0.473389187,0.438525407,b'White',100 mA,b'OK Read',10:41:59,46,96.04188219,704.8142257,0.066871506,0.490744115,13.62655274
46,2,64,50,0.420620449,0.37680379,0.363489868,0.34455402,0.369930617,0.447288525,0.466049377,0.463557162,0.393660681,0.46398995,0.623934745,0.563365939,1.058198881,0.85686306,0.597301263,0.619301121,0.467101857,0.427865006,b'White',100 mA,b'OK Read',10:49:59,46,96.04188219,704.8142257,0.066871506,0.490744115,13.62655274
46,3,64,50,0.435914247,0.391109323,0.376785183,0.357278961,0.380887754,0.466968253,0.455620045,0.455792686,0.393368895,0.461288983,0.693270097,0.557702124,1.121376327,0.884150418,0.599423289,0.596770017,0.466963583,0.437957135,b'White',100 mA,b'OK Read',10:58:10,46,96.04188219,704.8142257,0.066871506,0.490744115,13.62655274
47,1,64,50,0.396565997,0.352805195,0.339830178,0.32748218,0.358767379,0.414171279,0.446703969,0.445940644,0.398012414,0.450268546,0.600835044,0.545602177,0.93105458,0.718481174,0.532906422,0.595778815,0.461880033,0.408211594,b'White',100 mA,b'OK Read',12:00:26,47,96.16396937,673.5929603,0.123306902,0.863719145,14.27627292
47,2,64,50,0.411581633,0.371882289,0.371329419,0.340044786,0.369467664,0.470973134,0.473468838,0.470001843,0.417414672,0.472504489,0.647355297,0.575100238,1.085281087,0.90629986,0.593647502,0.680014358,0.483448108,0.443802023,b'White',100 mA,b'OK Read',12:09:03,47,96.16396937,673.5929603,0.123306902,0.863719145,14.27627292
47,3,64,50,0.430688946,0.374466606,0.35862595,0.354419032,0.378221658,0.444984888,0.452101935,0.447059716,0.394235669,0.453062116,0.650592667,0.552157878,1.073399972,0.838371763,0.544850609,0.589063897,0.460129916,0.434400482,b'White',100 mA,b'OK Read',12:21:30,47,96.16396937,673.5929603,0.123306902,0.863719145,14.27627292
48,1,64,50,0.382045139,0.348264303,0.338419083,0.33217545,0.355171036,0.41374704,0.441141406,0.440165946,0.385812132,0.444538038,0.515234109,0.531151128,0.893552609,0.689591219,0.505710111,0.485713305,0.447783744,0.415080851,b'White',100 mA,b'OK Read',12:37:47,48,102.4021118,718.9258982,0.1041839,0.731435151,14.24376449
48,2,64,50,0.403905754,0.380366882,0.377496584,0.340562873,0.374423681,0.487144801,0.446918641,0.452063275,0.400302366,0.45861437,0.71711729,0.551631406,1.065994341,0.837590419,0.540615224,0.591269017,0.470571765,0.422892395,b'White',100 mA,b'OK Read',12:54:16,48,102.4021118,718.9258982,0.1041839,0.731435151,14.24376449
48,3,64,50,0.414325968,0.378660478,0.379725317,0.342475807,0.366207138,0.491205567,0.43691612,0.439173404,0.394653499,0.460176032,0.632382916,0.527190217,0.978787733,0.821111783,0.54707593,0.577364039,0.447935194,0.410866708,b'White',100 mA,b'OK Read',13:03:20,48,102.4021118,718.9258982,0.1041839,0.731435151,14.24376449
49,1,64,50,0.422222007,0.379479239,0.383420219,0.359573317,0.40378015,0.502157793,0.508735054,0.527200872,0.527044974,0.576159931,0.732251317,0.62319623,0.881935384,0.781362731,0.588906229,0.632681167,0.528982708,0.491472452,b'White',100 mA,b'OK Read',13:20:56,49,123.8564677,978.1217293,0.261275364,2.063348937,12.6626844
49,2,64,50,0.439403485,0.389081776,0.381945014,0.367399844,0.412561322,0.485685667,0.515259659,0.527075952,0.55208425,0.565600466,0.815685357,0.647923588,0.863490838,0.749315229,0.608550294,0.676790316,0.530108763,0.489399773,b'White',100 mA,b'OK Read',13:29:34,49,123.8564677,978.1217293,0.261275364,2.063348937,12.6626844
49,3,64,50,0.439017013,0.396480798,0.398036255,0.367172712,0.403327863,0.519836399,0.501441499,0.519109546,0.524362987,0.559807466,0.777732785,0.628095467,0.980990026,0.816489261,0.619563782,0.655178263,0.504533783,0.481373791,b'White',100 mA,b'OK Read',13:37:39,49,123.8564677,978.1217293,0.261275364,2.063348937,12.6626844
50,1,64,50,0.383119653,0.35279803,0.34401401,0.337775132,0.360075815,0.415136577,0.428860091,0.431789321,0.372806858,0.43608545,0.540967535,0.509939249,0.808111204,0.654399971,0.471017182,0.475155259,0.44933418,0.414308139,b'White',100 mA,b'OK Read',13:50:41,50,92.21571453,732.6661068,0.225464845,1.79134816,12.58632188
